param_value,pcmci_mae,pcmci_rmse,pcmci_bias,bagged_mae,bagged_rmse,bagged_bias,bootstrap_mae,bootstrap_rmse,bootstrap_bias,bootstrap_ci_coverage
0.01,0.002981901168823242,0.002981901168823242,0.002981901168823242,0.0011390745639801025,0.0011390745639801025,0.0011390745639801025,0.0006983379522959576,0.0006983379522959576,0.0006983379522959576,1.0
0.99,0.7228819727897644,0.7228819727897644,-0.7228819727897644,,,,0.7116947025060654,0.7116947025060654,-0.7116947025060654,0.0
