param_value,pcmci_mae,pcmci_rmse,pcmci_bias,bagged_mae,bagged_rmse,bagged_bias,bootstrap_mae,bootstrap_rmse,bootstrap_bias,bootstrap_ci_coverage
0.01,,,,,,,,,,0.0
0.99,0.05305027961730957,0.05305027961730957,0.05305027961730957,0.10543417930603027,0.10543417930603027,0.10543417930603027,0.10304633776346828,0.10304633776346828,0.10304633776346828,0.0
