param_name,param_value,pcmci_mae,pcmci_rmse,pcmci_bias,bagged_mae,bagged_rmse,bagged_bias,bootstrap_mae,bootstrap_rmse,bootstrap_bias
a,0.01,0.08130989729150451,0.0837757029369766,-0.054696445203321606,0.08236012189225174,0.08487796001300428,-0.055560170474704795,0.07063673935407269,0.07499749560022508,-0.0359828652251839
a,0.1188888888888888,0.049803569877158796,0.06447191171625964,0.006175539911400749,0.05038682937327167,0.06424314653621442,0.008095518469165525,0.04162699242652296,0.057665970362401474,0.0049666541497793235
a,0.2277777777777777,0.02446717083340174,0.029769588130946836,-0.02446717083340174,0.02418978013841528,0.03011497685111129,-0.02418978013841528,0.022381027103001216,0.028980269714239705,-0.020463663024145217
a,0.3366666666666666,0.031284106198459026,0.039244477676618074,0.0026559773393025256,0.023154442547513403,0.03194277365343982,0.022099002169502002,0.02967297038255624,0.03563476353994864,0.0005170360632556006
a,0.4455555555555555,0.051674021704955934,0.055668261741258086,-0.034846444330590594,0.051515117775387635,0.055514655394696515,-0.034687540401022295,0.03105593277352086,0.03757867204767739,-0.01706002692088054
a,0.5544444444444444,0.05903872764490673,0.06253383656594703,-0.05903872764490673,0.04567622916981293,0.05108630596541749,-0.04567622916981293,0.04975978677049771,0.059117055469363876,-0.0403641837397299
a,0.6633333333333333,0.0374229594840555,0.043471377655623394,0.0169739915233849,0.037569758844689334,0.04369862729013081,0.01712079088401873,0.04938388744260308,0.0645662757623895,0.033714287679993196
a,0.7722222222222221,0.06689234005929197,0.08291946660014463,0.039985616695332106,0.04306560627021227,0.04601123752483954,-0.026586719023720135,0.0749416158813364,0.08717208480832014,-0.020967129642074245
a,0.8811111111111111,0.038023852620239405,0.059918905951413484,0.03755721517465305,0.03398228866067435,0.039443753466427776,0.03225928566410145,0.051731478201570466,0.07367145937475095,0.048394494659382066
a,0.99,0.10678221387945536,0.10881203403703639,-0.10678221387945536,0.08543002339767383,0.09559254279188542,-0.08543002339767383,0.09680267683129946,0.0996160714908637,-0.09680267683129946
