substudy,param_name,param_value,effect_key,X,Y,X_var,X_lag,Y_var,Y_lag,param_auto_coeff,param_cross_coeff,param_noise_sigma,param_n_vars,param_T,param_pc_alpha,param_tau_max,param_n_boot,param_seed,param_timestamp,true_effect,true_graph_effect,pcmci_effect,bagged_effect,true_graph_linreg_ci_lower,true_graph_linreg_ci_upper,pcmci_linreg_ci_lower,pcmci_linreg_ci_upper,bagged_linreg_ci_lower,bagged_linreg_ci_upper,bootstrap_linreg_ci_mean_width,bootstrap_linreg_ci_std_width,bootstrap_linreg_ci_min_width,bootstrap_linreg_ci_max_width,total_time,data_generation_time,discovery_pcmci_time,discovery_bootstrap_time,effect_true_effect_time,effect_true_graph_effect_time,effect_pcmci_effect_time,effect_bagged_effect_time,effect_bootstrap_effects_time,true_effect_time,true_graph_effect_time,pcmci_effect_time,bagged_effect_time,bootstrap_effects_time,bootstrap_effects,bootstrap_replica_ci_lower,bootstrap_replica_ci_upper,bootstrap_replica_estimate_with_ci,bootstrap_combined_ci_lower,bootstrap_combined_ci_upper,bootstrap_combined_ci_width,bootstrap_conservative_ci_lower,bootstrap_conservative_ci_upper,bootstrap_conservative_ci_width,bootstrap_combined_ci_covers_true,bootstrap_conservative_ci_covers_true,bootstrap_mean,bootstrap_std,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_success_rate,bootstrap_n_total,bootstrap_n_nan,bootstrap_adj_mean_size,bootstrap_adj_std_size,bootstrap_adj_min_size,bootstrap_adj_max_size,bootstrap_unique_graphs,bootstrap_estimation_time,pcmci_estimation_time,pcmci_adjustment_set_size,bagged_estimation_time,bagged_adjustment_set_size,true_graph_estimation_time,true_graph_adjustment_set_size,true_graph_error,true_graph_abs_error,true_graph_squared_error,pcmci_error,pcmci_abs_error,pcmci_squared_error,bagged_error,bagged_abs_error,bagged_squared_error,bootstrap_error,bootstrap_abs_error,bootstrap_squared_error,bootstrap_ci_covers_true,true_graph_linreg_ci_covers_true,pcmci_linreg_ci_covers_true,bagged_linreg_ci_covers_true
auto_study,a,0.01,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.01,0.5,1.0,4,500,0.05,4,200,,2025-04-09_19-29-03,0.2600000500679016,0.17986320546170537,0.150905871080761,0.150905871080761,0.06973545354218932,0.2899909573812214,0.06076627475714541,0.2410454674043766,0.06076627475714541,0.2410454674043766,0.18970225478026895,0.010994026510176152,0.1802791926472312,0.22332514428243297,197.4164457321167,0.0019724369049072266,0.1142416000366211,12.63795781135559,0.10255694389343262,0.5075950622558594,1.419273853302002,1.4191722869873047,180.46737241744995,0.10255694389343262,0.5075950622558594,1.419273853302002,1.4191722869873047,180.46737241744995,"[None, None, None, None, None, None, None, 0.15743474675522334, None, None, None, None, None, None, None, None, None, None, 0.17300478804699132, None, None, None, None, None, None, None, None, None, None, None, 0.17551009519646538, None, None, None, None, None, 0.15551718394942995, None, None, 0.1722520513673958, None, None, 0.15362604785263984, None, 0.15930466142827684, None, 0.1592470946292443, 0.150905871080761, 0.17220734891655964, None, None, None, None, None, None, 0.1534726219879574, None, None, None, None, None, None, 0.16656722139693547, None, None, 0.1507331765472722, None, 0.16639502899913255, None, 0.15660803346199034, None, None, None, 0.1711014319094735, None, 0.16869429028343502, None, None, None, None, None, None, 0.15163767843776518, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.15417189133169065, None, None, 0.16736681726260438, None, None, None, None, None, None, None, 0.16867446313881218, 0.14940032519174737, None, 0.15572514163396167, None, None, None, 0.1696531502365192, 0.1539817281341163, None, None, 0.1545919577626759, 0.15084241208144444, 0.1690204094332427, 0.15572514163396167, 0.14802939190355238, None, None, None, None, None, None, 0.15181702540746728, None, 0.15167900772574433, None, None, 0.16849331253248195, None, None, None, 0.15120673174092022, 0.15167900772574433, None, 0.15906848957059325, None, None, 0.16935333958905627, None, None, 0.15685647584249282, None, None, 0.16730380524953598, None, None, 0.15026806509354326, 0.14723409667188347, None, None, None, None, None, 0.1468155112674645, None, None, 0.15061792110424366, None, 0.15212121240724788, 0.15407990632364374, 0.1696164646720006, None, None, 0.1654630028387411, None, 0.16949194226005576, None, None, None, 0.15092584637663514, None, 0.17298986592093352, None, None, None, None, None, None, 0.1634918834120741, None, None, 0.15499949272227886, None, None, 0.17260235878654184, None, 0.15452573291119776, 0.1705856776993496, 0.15698832432913196, None]","[None, None, None, None, None, None, None, 0.0662139336375544, None, None, None, None, None, None, None, None, None, None, 0.07341547027939428, None, None, None, None, None, None, None, None, None, None, None, 0.0638475230552489, None, None, None, None, None, 0.06442816736766438, None, None, 0.07255519536116092, None, None, 0.06311370618070758, None, 0.06803474691900663, None, 0.0685748926973251, 0.06076627475714541, 0.07258647253518202, None, None, None, None, None, None, 0.06299329173703132, None, None, None, None, None, None, 0.06605225808202767, None, None, 0.06003565021252094, None, 0.06698645819644639, None, 0.06621205881574858, None, None, None, 0.07141436611722532, None, 0.06899946875431683, None, None, None, None, None, None, 0.06027451276820671, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0638101101997283, None, None, 0.0675053341941379, None, None, None, None, None, None, None, 0.06778285860691641, 0.05853383502463519, None, 0.06539274784189111, None, None, None, 0.06983226891353295, 0.06342828511624829, None, None, 0.06365127218599742, 0.06057541175567327, 0.06796261991867598, 0.06539274784189111, 0.057738906557994976, None, None, None, None, None, None, 0.06148792276919193, None, 0.061333712789567216, None, None, 0.06928828799085816, None, None, None, 0.06092329887108265, 0.061333712789567216, None, 0.06792988709832234, None, None, 0.06880197877123469, None, None, 0.06670039027025879, None, None, 0.0678622226786124, None, None, 0.05926622837336773, 0.05684274739160537, None, None, None, None, None, 0.0555638669859089, None, None, 0.059812739574571935, None, 0.06180045795798503, 0.06374853996386025, 0.0700052463668904, None, None, 0.06586332902308388, None, 0.06817584131260383, None, None, None, 0.06069764600673347, None, 0.07331421330890105, None, None, None, None, None, None, 0.06362872097605578, None, None, 0.05413034662883122, None, None, 0.06182284726545691, None, 0.06424096996688006, 0.07134391141028851, 0.06598365615179484, None]","[None, None, None, None, None, None, None, 0.24865555987289228, None, None, None, None, None, None, None, None, None, None, 0.27259410581458837, None, None, None, None, None, None, None, None, None, None, None, 0.2871726673376819, None, None, None, None, None, 0.24660620053119553, None, None, 0.27194890737363064, None, None, 0.2441383895245721, None, 0.25057457593754706, None, 0.24991929656116352, 0.2410454674043766, 0.27182822529793726, None, None, None, None, None, None, 0.2439519522388835, None, None, None, None, None, None, 0.2670821847118433, None, None, 0.24143070288202345, None, 0.2658035998018187, None, 0.2470040081082321, None, None, None, 0.27078849770172164, None, 0.2683891118125532, None, None, None, None, None, None, 0.24300084410732364, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.24453367246365298, None, None, 0.26722830033107087, None, None, None, None, None, None, None, 0.26956606767070795, 0.24026681535885955, None, 0.24605753542603223, None, None, None, 0.26947403155950544, 0.24453517115198434, None, None, 0.24553264333935437, 0.24110941240721562, 0.27007819894780943, 0.24605753542603223, 0.2383198772491098, None, None, None, None, None, None, 0.24214612804574262, None, 0.24202430266192143, None, None, 0.26769833707410573, None, None, None, 0.24149016461075778, 0.24202430266192143, None, 0.2502070920428642, None, None, 0.26990470040687786, None, None, 0.24701256141472686, None, None, 0.26674538782045953, None, None, 0.2412699018137188, 0.23762544595216156, None, None, None, None, None, 0.2380671555490201, None, None, 0.24142310263391537, None, 0.24244196685651073, 0.24441127268342722, 0.26922768297711075, None, None, 0.2650626766543983, None, 0.2708080432075077, None, None, None, 0.24115404674653682, None, 0.272665518532966, None, None, None, None, None, None, 0.26335504584809244, None, None, 0.2558686388157265, None, None, 0.2833818703076268, None, 0.24481049585551545, 0.2698274439884107, 0.24799299250646906, None]","[(0.15743474675522334, 0.0662139336375544, 0.24865555987289228), (0.17300478804699132, 0.07341547027939428, 0.27259410581458837), (0.17551009519646538, 0.0638475230552489, 0.2871726673376819), (0.15551718394942995, 0.06442816736766438, 0.24660620053119553), (0.1722520513673958, 0.07255519536116092, 0.27194890737363064), (0.15362604785263984, 0.06311370618070758, 0.2441383895245721), (0.15930466142827684, 0.06803474691900663, 0.25057457593754706), (0.1592470946292443, 0.0685748926973251, 0.24991929656116352), (0.150905871080761, 0.06076627475714541, 0.2410454674043766), (0.17220734891655964, 0.07258647253518202, 0.27182822529793726), (0.1534726219879574, 0.06299329173703132, 0.2439519522388835), (0.16656722139693547, 0.06605225808202767, 0.2670821847118433), (0.1507331765472722, 0.06003565021252094, 0.24143070288202345), (0.16639502899913255, 0.06698645819644639, 0.2658035998018187), (0.15660803346199034, 0.06621205881574858, 0.2470040081082321), (0.1711014319094735, 0.07141436611722532, 0.27078849770172164), (0.16869429028343502, 0.06899946875431683, 0.2683891118125532), (0.15163767843776518, 0.06027451276820671, 0.24300084410732364), (0.15417189133169065, 0.0638101101997283, 0.24453367246365298), (0.16736681726260438, 0.0675053341941379, 0.26722830033107087), (0.16867446313881218, 0.06778285860691641, 0.26956606767070795), (0.14940032519174737, 0.05853383502463519, 0.24026681535885955), (0.15572514163396167, 0.06539274784189111, 0.24605753542603223), (0.1696531502365192, 0.06983226891353295, 0.26947403155950544), (0.1539817281341163, 0.06342828511624829, 0.24453517115198434), (0.1545919577626759, 0.06365127218599742, 0.24553264333935437), (0.15084241208144444, 0.06057541175567327, 0.24110941240721562), (0.1690204094332427, 0.06796261991867598, 0.27007819894780943), (0.15572514163396167, 0.06539274784189111, 0.24605753542603223), (0.14802939190355238, 0.057738906557994976, 0.2383198772491098), (0.15181702540746728, 0.06148792276919193, 0.24214612804574262), (0.15167900772574433, 0.061333712789567216, 0.24202430266192143), (0.16849331253248195, 0.06928828799085816, 0.26769833707410573), (0.15120673174092022, 0.06092329887108265, 0.24149016461075778), (0.15167900772574433, 0.061333712789567216, 0.24202430266192143), (0.15906848957059325, 0.06792988709832234, 0.2502070920428642), (0.16935333958905627, 0.06880197877123469, 0.26990470040687786), (0.15685647584249282, 0.06670039027025879, 0.24701256141472686), (0.16730380524953598, 0.0678622226786124, 0.26674538782045953), (0.15026806509354326, 0.05926622837336773, 0.2412699018137188), (0.14723409667188347, 0.05684274739160537, 0.23762544595216156), (0.1468155112674645, 0.0555638669859089, 0.2380671555490201), (0.15061792110424366, 0.059812739574571935, 0.24142310263391537), (0.15212121240724788, 0.06180045795798503, 0.24244196685651073), (0.15407990632364374, 0.06374853996386025, 0.24441127268342722), (0.1696164646720006, 0.0700052463668904, 0.26922768297711075), (0.1654630028387411, 0.06586332902308388, 0.2650626766543983), (0.16949194226005576, 0.06817584131260383, 0.2708080432075077), (0.15092584637663514, 0.06069764600673347, 0.24115404674653682), (0.17298986592093352, 0.07331421330890105, 0.272665518532966), (0.1634918834120741, 0.06362872097605578, 0.26335504584809244), (0.15499949272227886, 0.05413034662883122, 0.2558686388157265), (0.17260235878654184, 0.06182284726545691, 0.2833818703076268), (0.15452573291119776, 0.06424096996688006, 0.24481049585551545), (0.1705856776993496, 0.07134391141028851, 0.2698274439884107), (0.15698832432913196, 0.06598365615179484, 0.24799299250646906)]",0.06482167086294198,0.2545239256432109,0.18970225478026892,0.05413034662883122,0.2871726673376819,0.23304232070885067,False,True,0.15967279825307643,0.008514642870177976,0.1573925620019077,0.16195303450424514,0.28,200,144,1.74,3.079350580885522,0,14,200,180.46737241744995,1.419273853302002,2,1.4191722869873047,2,0.5075950622558594,4,-0.08013684460619624,0.08013684460619624,0.006421913863437644,-0.1090941789871406,0.1090941789871406,0.01190153988887827,-0.1090941789871406,0.1090941789871406,0.01190153988887827,-0.10032725181482519,0.10032725181482519,0.010065557456715344,False,True,False,False
auto_study,a,0.11888888888888888,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.11888888888888888,0.5,1.0,4,500,0.05,4,200,,2025-04-09_19-45-56,0.36888885498046875,0.48170103106506723,0.4808470745575879,0.4808470745575879,0.372123303877701,0.5912787582524335,0.37112217324410385,0.5905719758710719,0.37112217324410385,0.5905719758710719,0.21921280518403488,0.005290758438098173,0.19340648899967183,0.22287709732780314,357.932270526886,0.0018084049224853516,0.09532546997070312,1.3965141773223877,0.09685111045837402,0.4853806495666504,1.4815566539764404,1.4698936939239502,352.1807279586792,0.09685111045837402,0.4853806495666504,1.4815566539764404,1.4698936939239502,352.1807279586792,"[None, None, 0.4787937112558476, None, None, 0.48262746651523003, None, 0.48892782328379036, 0.48250725594919547, None, 0.49220230773634077, None, 0.49183540411514015, None, 0.4816616112234924, None, 0.4801691719899615, 0.47995677912066026, None, 0.4807074349482602, 0.48384842955874796, 0.4808358420691227, None, 0.4888031739658054, None, None, None, None, 0.4849045578026414, None, 0.4847667977922247, None, None, 0.47896525109808685, 0.4827555736602386, None, 0.48816364776073795, None, None, None, None, None, None, None, 0.4834430318494365, None, 0.4821923451279577, None, 0.4782675224202791, None, None, 0.48710251638676905, None, None, None, None, 0.4787910513808494, 0.4808358420691227, 0.4811956710758932, 0.4859505344917624, None, 0.4803328159815807, None, None, None, None, None, 0.3991457911634768, None, 0.48052978492313847, 0.4823979928934115, 0.4834430318494365, 0.48116917010642635, 0.4821752866694947, 0.4815071838498497, None, None, 0.39970140580634406, 0.47894223350462467, 0.4829569093932896, None, None, None, 0.48312651771044657, 0.4818703208938031, None, None, 0.48075332408794974, None, None, None, 0.4830183719725569, 0.4852283749356275, 0.4786094365342219, None, None, None, None, None, 0.4839959133017111, 0.4885531085013757, 0.4810151157314342, 0.4799641861775193, 0.4850486037491608, None, 0.48385290735497555, None, None, 0.4791569342298614, None, 0.48223558857972465, None, 0.4783487729099147, 0.48362846559811057, None, 0.4858449690828737, 0.48249709965058485, 0.48178466315903906, None, None, 0.481140641157236, None, None, 0.48543587283357464, None, 0.4788235680107265, 0.48499615258551554, None, None, 0.48236253040713944, None, 0.47823473322786436, 0.4800345200977144, 0.4861422803641184, None, 0.48466200597718023, None, None, None, None, 0.4787937112558476, 0.3990824246746062, 0.48112114781835635, None, None, None, None, None, 0.48339566177788007, None, None, 0.48141853929903733, None, None, None, None, None, None, 0.48240598073477625, 0.48295240374110593, None, 0.4795458368636928, None, None, None, None, None, None, None, 0.4862174243404649, None, None, None, 0.4791732833701383, None, 0.4826239825272634, 0.4844640738986288, 0.4830475227269184, None, 0.48150232673673243, None, None, None, 0.48546056562116735, 0.4864875439796875, None, 0.4787437184030252, None, 0.5076715594222443, 0.4847667977922247, None, 0.48822003756245297, None, 0.47927987651986503, 0.48160348618443716, 0.4789149502668712, 0.48317865644741137, 0.48727064291126687, 0.4844447976688823, None]","[None, None, 0.36919297318926847, None, None, 0.37166308561743844, None, 0.37802983758392816, 0.3718815323013427, None, 0.39549906323650486, None, 0.39464192801016473, None, 0.37184617403887027, None, 0.37049947631972163, 0.3698428135938544, None, 0.37088853765040686, 0.37291457523527916, 0.37091188621991145, None, 0.37838143407529085, None, None, None, None, 0.37384792269741995, None, 0.3741164852907542, None, None, 0.3691362548481312, 0.37180615026739533, None, 0.3776222628742676, None, None, None, None, None, None, None, 0.37380395077181744, None, 0.37156989949678776, None, 0.3683695008972216, None, None, 0.37655962239673535, None, None, None, None, 0.3687395324870653, 0.37091188621991145, 0.3709743169423524, 0.3748480806526374, None, 0.3706964275579152, None, None, None, None, None, 0.29669203399360133, None, 0.37054074884948973, 0.37151155866528063, 0.37380395077181744, 0.37142759473920106, 0.37197614027174847, 0.37155894019786656, None, None, 0.2961711929865839, 0.36916204602950997, 0.3725502470222527, None, None, None, 0.37225907826801014, 0.37178892476947395, None, None, 0.3709215430240692, None, None, None, 0.3731151156020042, 0.37464923098593017, 0.36885599864402896, None, None, None, None, None, 0.3734383697472471, 0.37764318672537767, 0.3713310403246156, 0.3701184227234131, 0.3748407134230246, None, 0.3727481037021131, None, None, 0.3695662794296763, None, 0.3712294549516683, None, 0.36854436462127765, 0.37309096825142435, None, 0.3749856188810033, 0.3724998763240273, 0.3716734893298995, None, None, 0.371330628994272, None, None, 0.37473689142322125, None, 0.36896480856087616, 0.3746070717101061, None, None, 0.3722072345097336, None, 0.3685899068927583, 0.37020251623084466, 0.37531259795878963, None, 0.37369187435163675, None, None, None, None, 0.36919297318926847, 0.29573895207702533, 0.37027875116570075, None, None, None, None, None, 0.37381450174331254, None, None, 0.3714737489468609, None, None, None, None, None, None, 0.37263171730625083, 0.37227476513891167, None, 0.36919807056074766, None, None, None, None, None, None, None, 0.3757074419134996, None, None, None, 0.3693425818843473, None, 0.3724010311270185, 0.37406331864630055, 0.37256923266078806, None, 0.37167269942177716, None, None, None, 0.37510233634569734, 0.37504899531578595, None, 0.3683744146334762, None, 0.4095913107895695, 0.3741164852907542, None, 0.37784860550583904, None, 0.3689322658804842, 0.3714180548282647, 0.36894378575330034, 0.37287363361011816, 0.3768500938162007, 0.37348851437045616, None]","[None, None, 0.5883944493224267, None, None, 0.5935918474130216, None, 0.5998258089836526, 0.5931329795970482, None, 0.5889055522361767, None, 0.5890288802201156, None, 0.5914770484081145, None, 0.5898388676602013, 0.5900707446474661, None, 0.5905263322461135, 0.5947822838822168, 0.590759797918334, None, 0.59922491385632, None, None, None, None, 0.5959611929078629, None, 0.5954171102936952, None, None, 0.5887942473480425, 0.5937049970530818, None, 0.5987050326472083, None, None, None, None, None, None, None, 0.5930821129270556, None, 0.5928147907591277, None, 0.5881655439433365, None, None, 0.5976454103768027, None, None, None, None, 0.5888425702746335, 0.590759797918334, 0.5914170252094341, 0.5970529883308874, None, 0.5899692044052461, None, None, None, None, None, 0.5015995483333523, None, 0.5905188209967872, 0.5932844271215424, 0.5930821129270556, 0.5909107454736516, 0.592374433067241, 0.5914554275018328, None, None, 0.5032316186261042, 0.5887224209797394, 0.5933635717643265, None, None, None, 0.5939939571528831, 0.5919517170181322, None, None, 0.5905851051518303, None, None, None, 0.5929216283431096, 0.5958075188853248, 0.5883628744244148, None, None, None, None, None, 0.5945534568561751, 0.5994630302773737, 0.5906991911382528, 0.5898099496316255, 0.595256494075297, None, 0.594957711007838, None, None, 0.5887475890300464, None, 0.5932417222077809, None, 0.5881531811985518, 0.5941659629447968, None, 0.5967043192847442, 0.5924943229771424, 0.5918958369881786, None, None, 0.5909506533202, None, None, 0.5961348542439281, None, 0.5886823274605769, 0.595385233460925, None, None, 0.5925178263045453, None, 0.5878795595629704, 0.5898665239645842, 0.5969719627694471, None, 0.5956321376027237, None, None, None, None, 0.5883944493224267, 0.5024258972721871, 0.591963544471012, None, None, None, None, None, 0.5929768218124476, None, None, 0.5913633296512137, None, None, None, None, None, None, 0.5921802441633017, 0.5936300423433002, None, 0.5898936031666379, None, None, None, None, None, None, None, 0.5967274067674302, None, None, None, 0.5890039848559293, None, 0.5928469339275083, 0.594864829150957, 0.5935258127930487, None, 0.5913319540516877, None, None, None, 0.5958187948966374, 0.5979260926435891, None, 0.5891130221725742, None, 0.6057518080549191, 0.5954171102936952, None, 0.5985914696190668, None, 0.5896274871592458, 0.5917889175406097, 0.5888861147804421, 0.5934836792847046, 0.597691192006333, 0.5954010809673085, None]","[(0.4787937112558476, 0.36919297318926847, 0.5883944493224267), (0.48262746651523003, 0.37166308561743844, 0.5935918474130216), (0.48892782328379036, 0.37802983758392816, 0.5998258089836526), (0.48250725594919547, 0.3718815323013427, 0.5931329795970482), (0.49220230773634077, 0.39549906323650486, 0.5889055522361767), (0.49183540411514015, 0.39464192801016473, 0.5890288802201156), (0.4816616112234924, 0.37184617403887027, 0.5914770484081145), (0.4801691719899615, 0.37049947631972163, 0.5898388676602013), (0.47995677912066026, 0.3698428135938544, 0.5900707446474661), (0.4807074349482602, 0.37088853765040686, 0.5905263322461135), (0.48384842955874796, 0.37291457523527916, 0.5947822838822168), (0.4808358420691227, 0.37091188621991145, 0.590759797918334), (0.4888031739658054, 0.37838143407529085, 0.59922491385632), (0.4849045578026414, 0.37384792269741995, 0.5959611929078629), (0.4847667977922247, 0.3741164852907542, 0.5954171102936952), (0.47896525109808685, 0.3691362548481312, 0.5887942473480425), (0.4827555736602386, 0.37180615026739533, 0.5937049970530818), (0.48816364776073795, 0.3776222628742676, 0.5987050326472083), (0.4834430318494365, 0.37380395077181744, 0.5930821129270556), (0.4821923451279577, 0.37156989949678776, 0.5928147907591277), (0.4782675224202791, 0.3683695008972216, 0.5881655439433365), (0.48710251638676905, 0.37655962239673535, 0.5976454103768027), (0.4787910513808494, 0.3687395324870653, 0.5888425702746335), (0.4808358420691227, 0.37091188621991145, 0.590759797918334), (0.4811956710758932, 0.3709743169423524, 0.5914170252094341), (0.4859505344917624, 0.3748480806526374, 0.5970529883308874), (0.4803328159815807, 0.3706964275579152, 0.5899692044052461), (0.3991457911634768, 0.29669203399360133, 0.5015995483333523), (0.48052978492313847, 0.37054074884948973, 0.5905188209967872), (0.4823979928934115, 0.37151155866528063, 0.5932844271215424), (0.4834430318494365, 0.37380395077181744, 0.5930821129270556), (0.48116917010642635, 0.37142759473920106, 0.5909107454736516), (0.4821752866694947, 0.37197614027174847, 0.592374433067241), (0.4815071838498497, 0.37155894019786656, 0.5914554275018328), (0.39970140580634406, 0.2961711929865839, 0.5032316186261042), (0.47894223350462467, 0.36916204602950997, 0.5887224209797394), (0.4829569093932896, 0.3725502470222527, 0.5933635717643265), (0.48312651771044657, 0.37225907826801014, 0.5939939571528831), (0.4818703208938031, 0.37178892476947395, 0.5919517170181322), (0.48075332408794974, 0.3709215430240692, 0.5905851051518303), (0.4830183719725569, 0.3731151156020042, 0.5929216283431096), (0.4852283749356275, 0.37464923098593017, 0.5958075188853248), (0.4786094365342219, 0.36885599864402896, 0.5883628744244148), (0.4839959133017111, 0.3734383697472471, 0.5945534568561751), (0.4885531085013757, 0.37764318672537767, 0.5994630302773737), (0.4810151157314342, 0.3713310403246156, 0.5906991911382528), (0.4799641861775193, 0.3701184227234131, 0.5898099496316255), (0.4850486037491608, 0.3748407134230246, 0.595256494075297), (0.48385290735497555, 0.3727481037021131, 0.594957711007838), (0.4791569342298614, 0.3695662794296763, 0.5887475890300464), (0.48223558857972465, 0.3712294549516683, 0.5932417222077809), (0.4783487729099147, 0.36854436462127765, 0.5881531811985518), (0.48362846559811057, 0.37309096825142435, 0.5941659629447968), (0.4858449690828737, 0.3749856188810033, 0.5967043192847442), (0.48249709965058485, 0.3724998763240273, 0.5924943229771424), (0.48178466315903906, 0.3716734893298995, 0.5918958369881786), (0.481140641157236, 0.371330628994272, 0.5909506533202), (0.48543587283357464, 0.37473689142322125, 0.5961348542439281), (0.4788235680107265, 0.36896480856087616, 0.5886823274605769), (0.48499615258551554, 0.3746070717101061, 0.595385233460925), (0.48236253040713944, 0.3722072345097336, 0.5925178263045453), (0.47823473322786436, 0.3685899068927583, 0.5878795595629704), (0.4800345200977144, 0.37020251623084466, 0.5898665239645842), (0.4861422803641184, 0.37531259795878963, 0.5969719627694471), (0.48466200597718023, 0.37369187435163675, 0.5956321376027237), (0.4787937112558476, 0.36919297318926847, 0.5883944493224267), (0.3990824246746062, 0.29573895207702533, 0.5024258972721871), (0.48112114781835635, 0.37027875116570075, 0.591963544471012), (0.48339566177788007, 0.37381450174331254, 0.5929768218124476), (0.48141853929903733, 0.3714737489468609, 0.5913633296512137), (0.48240598073477625, 0.37263171730625083, 0.5921802441633017), (0.48295240374110593, 0.37227476513891167, 0.5936300423433002), (0.4795458368636928, 0.36919807056074766, 0.5898936031666379), (0.4862174243404649, 0.3757074419134996, 0.5967274067674302), (0.4791732833701383, 0.3693425818843473, 0.5890039848559293), (0.4826239825272634, 0.3724010311270185, 0.5928469339275083), (0.4844640738986288, 0.37406331864630055, 0.594864829150957), (0.4830475227269184, 0.37256923266078806, 0.5935258127930487), (0.48150232673673243, 0.37167269942177716, 0.5913319540516877), (0.48546056562116735, 0.37510233634569734, 0.5958187948966374), (0.4864875439796875, 0.37504899531578595, 0.5979260926435891), (0.4787437184030252, 0.3683744146334762, 0.5891130221725742), (0.5076715594222443, 0.4095913107895695, 0.6057518080549191), (0.4847667977922247, 0.3741164852907542, 0.5954171102936952), (0.48822003756245297, 0.37784860550583904, 0.5985914696190668), (0.47927987651986503, 0.3689322658804842, 0.5896274871592458), (0.48160348618443716, 0.3714180548282647, 0.5917889175406097), (0.4789149502668712, 0.36894378575330034, 0.5888861147804421), (0.48317865644741137, 0.37287363361011816, 0.5934836792847046), (0.48727064291126687, 0.3768500938162007, 0.597691192006333), (0.4844447976688823, 0.37348851437045616, 0.5954010809673085)]",0.37066463358551677,0.5898774387695517,0.2192128051840349,0.29573895207702533,0.6057518080549191,0.3100128559778938,False,True,0.4802710361775343,0.015467681121189559,0.4770497356752017,0.4834923366798669,0.455,200,109,4.265,4.8254300326499395,0,13,200,352.1807279586792,1.4815566539764404,5,1.4698936939239502,5,0.4853806495666504,4,0.11281217608459848,0.11281217608459848,0.012726587072942453,0.11195821957711916,0.11195821957711916,0.012534642930878427,0.11195821957711916,0.11195821957711916,0.012534642930878427,0.11138218119706556,0.11138218119706556,0.012405990288215943,False,False,False,False
