param_name,param_value,pcmci_mae,pcmci_rmse,pcmci_bias,bagged_mae,bagged_rmse,bagged_bias,bootstrap_mae,bootstrap_rmse,bootstrap_bias
c,0.01,0.0646330361447518,0.0646330361447518,0.0646330361447518,0.0308533850873296,0.0308533850873296,0.0308533850873296,0.033179630793014336,0.038142040535186786,0.02230189777218434
c,0.1188888888888888,0.02699226383134605,0.03022724057037675,-0.0006266682519477478,0.02893530062787185,0.03110375016206198,0.0055211212937816,0.03118870673103814,0.0331529044398597,0.0047899234568631
c,0.2277777777777777,0.05955911476579993,0.06999839926950199,0.05955911476579993,0.0678989571842398,0.08585368439083084,0.0678989571842398,0.04864885817187296,0.06710969976941132,0.04864885817187296
c,0.3366666666666666,0.04174777952507118,0.0575669019211428,-0.016547400964229676,0.02932929121603925,0.03528398605917459,-0.00412891265519775,0.033042779951075955,0.0404645537469069,-0.017053696540922838
c,0.4455555555555555,0.021453140421077238,0.024991853975961383,0.0047129877559952404,0.02137234494775802,0.02490424272959523,0.004793783229314461,0.02331693150401456,0.02871145402348681,0.01472521481212696
c,0.5544444444444444,0.08215365588499586,0.08739974615437973,0.0012994125575470222,0.0805082139287307,0.08535267183399717,0.002474563823331061,0.07896684569142656,0.08201014637975738,0.002467352791404841
c,0.6633333333333333,0.08695340157893008,0.11669959523460073,-0.036916996482645105,0.09433030344037802,0.1256078798919415,-0.05818278776384253,0.08588498333206762,0.11348805601713415,-0.039970026454440505
c,0.7722222222222221,0.07680473317844504,0.09239566393992281,-0.044067902835683515,0.078606241252379,0.09315313334104856,-0.054426740463124325,0.07175134142912212,0.09100111130629607,-0.04214187532872356
c,0.8811111111111111,0.06486600145271863,0.06993833517314892,0.028053078997425502,0.0667429899475795,0.07147889394746962,0.02617609050256463,0.06107264205163524,0.062233990739622894,-0.006076687303182521
c,0.99,0.0261738969703509,0.031027880106522403,0.0014418505580795007,0.02753913176324875,0.033005849617882076,0.002807085350977352,0.02824981503295424,0.03191202204861484,-0.00022285314791615913
