param_name,param_value,effect_key,true_effect,true_graph_effect,pcmci_effect,bagged_effect,bootstrap_mean,bootstrap_std,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_success_rate,bootstrap_effects,true_effect_time,true_graph_effect_time,pcmci_effect_time,bagged_effect_time,bootstrap_effects_time,pcmci_error,pcmci_abs_error,pcmci_squared_error,bagged_error,bagged_abs_error,bagged_squared_error,bootstrap_error,bootstrap_abs_error,bootstrap_squared_error,ci_covers_true
auto,0.5257894736842105,0_-2_to_3_0,0.7757894396781921,0.762274444103241,0.7625127434730531,0.7621520757675171,0.7612305184205373,0.0009573240792205049,0.7609692192467298,0.7614918175943449,0.27,"[None, None, None, 0.7609012126922607, 0.760857105255127, 0.7606816291809082, None, None, None, 0.762267529964447, None, None, None, None, None, 0.7609012126922607, None, None, 0.7615379095077514, None, None, None, None, None, None, None, 0.7593443393707275, None, None, None, 0.7606927752494813, None, 0.760910391807556, None, None, None, 0.7625408172607421, 0.761170983314514, None, None, 0.760910391807556, None, None, None, 0.7601721286773682, None, None, None, None, 0.7598556876182556, None, None, None, 0.7609639763832093, None, None, None, 0.7616758942604065, 0.7625127434730531, None, None, None, None, None, 0.7605518698692322, None, None, 0.759364366531372, None, None, None, None, None, None, None, 0.7616007328033447, None, None, None, None, None, None, 0.7610717415809632, None, None, None, None, None, 0.7606478333473206, 0.761611819267273, 0.761251389980316, None, 0.7600230574607849, None, None, 0.7611520886421204, None, None, None, None, None, None, 0.7613702416419982, None, 0.7621293663978576, None, None, 0.7604593038558961, None, 0.7606641054153443, None, None, 0.7615019083023071, None, None, None, None, None, None, None, None, None, 0.7620975375175476, 0.7613551616668702, 0.7602900266647339, None, 0.7613972425460815, None, None, None, 0.7607109546661378, None, None, None, None, None, 0.7630124092102052, None, None, 0.7597610950469971, None, None, 0.7612236738204956, None, None, None, 0.762893557548523, None, None, None, None, 0.7631914019584656, None, 0.7638736963272095, None, None, None, 0.7607160806655884, None, None, None, None, None, 0.7625127434730531, None, 0.7602442502975464, None, None, 0.7605303525924683, None, None, 0.7604970932006836, 0.7612940669059752, None, None, None, None, 0.7604838609695435, None, None, None, 0.7613575458526611, None, None, None, None, None, 0.7622660994529723, None, 0.7612077593803405, None, None, None, 0.7613826394081116, None, None, None, None, None, 0.7628521919250488]",0.1251208782196045,0.5249247550964355,2.622368335723877,1.3433623313903809,217.21361112594604,-0.01327669620513905,0.01327669620513905,0.00017627066212355362,-0.013637363910675049,0.013637363910675049,0.00018597769443218226,-0.014558921257654789,0.014558921257654789,0.0002119621881865925,False
auto,0.5773684210526315,0_-2_to_3_0,0.8273685574531555,0.8134881854057312,0.8137700557708741,0.813370943069458,0.8123066531073663,0.0013070453832858867,0.8119747257310039,0.8126385804837286,0.31,"[None, None, None, None, None, None, 0.8147647976875304, 0.8108398318290712, None, None, None, 0.8154218196868898, None, None, None, None, 0.8117700219154359, None, 0.8112788200378418, None, None, None, None, None, None, None, 0.8135449290275573, 0.8128392696380616, 0.8123052120208739, None, None, None, None, 0.8113500475883484, None, None, 0.8114107251167296, None, 0.8135147690773009, None, 0.8145242929458618, 0.8145641088485719, None, 0.8120460510253906, None, 0.811389148235321, None, None, None, None, None, None, 0.812153995037079, 0.8110821843147279, None, None, 0.8121949434280396, 0.8135989308357239, None, 0.813129186630249, 0.8122236132621765, 0.812139630317688, None, 0.8158208727836609, None, None, None, None, 0.8099783658981324, 0.8114012479782104, None, 0.8113387823104858, None, 0.8119060397148131, 0.811516523361206, None, 0.8106880784034729, 0.8116540908813477, None, None, 0.8158208727836609, None, None, None, 0.8124060034751893, 0.8115786314010619, None, None, None, None, 0.8113003969192505, 0.8118826746940614, None, 0.8124461770057679, 0.8121061325073242, 0.8125079870223998, None, None, None, None, None, None, 0.8117448091506958, None, None, 0.8111896514892579, None, None, None, None, 0.8113010525703429, None, None, None, None, None, 0.8135989308357239, None, None, None, None, 0.8111938834190369, 0.8136982321739197, None, 0.8136894702911379, None, None, None, None, None, None, None, None, None, None, None, 0.8120837211608888, None, 0.8125982880592347, 0.8123080134391785, None, 0.8122438192367555, None, None, 0.8131471276283264, None, 0.8122438192367555, None, None, None, None, None, None, None, None, None, None, 0.8146368265151976, None, None, 0.8111895322799683, 0.8119816780090332, None, None, None, None, None, None, 0.8118557929992676, 0.8117387890815736, 0.8113906979560852, None, 0.8099731206893921, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.8107787370681762, 0.8117545247077941, None, 0.8133029937744141, 0.8109297752380372, None, None, None, None, None, None]",0.11833763122558594,0.5164492130279541,2.4920997619628906,1.3065433502197266,240.5977647304535,-0.013598501682281383,0.013598501682281383,0.00018491924800300962,-0.01399761438369751,0.01399761438369751,0.00019593320843469542,-0.015061904345789245,0.015061904345789245,0.00022686096252170495,False
auto,0.6289473684210526,0_-2_to_3_0,0.8789472579956055,0.8650419116020202,0.8652929663658141,0.8649310469627379,0.8627344558636347,0.0009103479849554448,0.8624992880424083,0.8629696236848612,0.3,"[None, None, None, None, 0.8625689148902892, None, None, None, None, None, None, 0.86226087808609, None, None, None, None, None, None, 0.8634918332099915, 0.8628209233283997, None, 0.8630825281143188, None, None, None, 0.8623193502426147, 0.8616235256195067, None, None, 0.8622106313705445, None, None, None, None, None, None, 0.8638972043991089, None, None, None, None, None, None, 0.861975908279419, 0.862898290157318, 0.8640269637107849, 0.8615711927413943, None, 0.8648938536643982, None, None, 0.8621442317962646, None, None, None, None, 0.8637238144874572, None, 0.8642289638519288, None, None, None, 0.8628352880477905, None, None, 0.863137423992157, None, None, None, 0.8654744029045104, 0.8615359663963318, None, None, None, None, None, None, None, None, 0.8617820143699647, None, None, None, 0.8647078871726992, None, None, 0.8630459308624266, None, None, 0.8630994558334353, None, None, 0.8634201288223268, None, None, None, None, None, 0.8621028661727905, None, None, None, None, None, None, 0.8630071282386779, 0.8637787103652955, None, 0.8632616996765137, None, None, 0.862959086894989, None, 0.8618646860122682, None, None, None, 0.8631314039230347, None, None, None, None, 0.862313449382782, 0.8619868755340577, 0.8616943359375, None, 0.862299144268036, None, None, None, None, None, None, None, None, None, 0.8626301884651185, 0.8625412583351135, None, 0.8619180321693419, None, None, 0.8628178238868711, None, None, None, 0.8628349900245668, 0.8629096746444701, None, None, 0.8622729778289796, 0.8626691699028015, 0.8615543842315675, 0.8620427250862123, None, None, None, None, None, None, 0.8616393804550171, 0.8622927665710448, 0.8628717660903931, 0.8652929663658141, None, None, None, 0.8621028661727905, None, None, None, 0.8623399138450623, None, None, None, None, None, 0.8617148995399475, 0.8629366159439087, None, None, None, None, None, 0.8621938228607178, None, None, None, None, None, 0.8631274104118347, None, None, None, None, 0.8622986674308778, 0.8616943359375, 0.8621938228607178, None, None]",0.10338473320007324,0.54007887840271,2.508654832839966,1.30031156539917,247.4017698764801,-0.01365429162979137,0.01365429162979137,0.0001864396799113907,-0.014016211032867543,0.014016211032867543,0.00019645417171787783,-0.01621280213197074,0.01621280213197074,0.0002628549529704349,False
auto,0.6805263157894736,0_-2_to_3_0,0.9305263757705688,0.916944980621338,0.9168325066566467,0.9168325066566467,0.9147301614284515,0.0019383910481918691,0.9142010825194358,0.9152592403374673,0.27,"[None, None, 0.9151796102523804, None, 0.9168641567230226, None, 0.9135158061981202, None, None, 0.9144299030303956, 0.9179424643516539, None, 0.9123766422271729, None, None, 0.9170440435409545, None, None, 0.9159049987792968, None, None, None, 0.912513792514801, None, None, 0.9157460927963258, 0.9138825535774231, None, None, None, 0.9134510159492493, None, 0.9137173891067504, None, None, None, None, 0.9130232334136964, None, 0.9147807955741882, 0.9140056967735289, None, 0.9169785976409913, 0.9129145741462708, None, None, 0.915698230266571, None, None, None, None, None, None, None, None, 0.9145291447639466, None, 0.9203279614448547, None, None, None, None, None, 0.9156618118286133, None, None, 0.9148977398872375, None, 0.913134753704071, 0.9131865501403806, None, 0.9131226539611818, 0.9138766527175903, None, 0.9155846238136294, None, None, None, 0.9165433049201965, None, None, None, None, None, 0.9120410680770876, None, None, 0.9157966375350951, None, None, None, 0.9168325066566467, None, 0.9127720594406128, None, None, None, None, None, None, None, None, None, None, 0.9119622707366943, None, 0.916593074798584, 0.913107395172119, None, None, 0.9125024676322937, None, 0.9133591651916504, None, None, None, None, 0.9148462414741516, None, None, None, None, None, None, None, 0.9133678078651427, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.9147682785987853, 0.9158595204353334, None, 0.9186468720436098, 0.9139070510864258, None, 0.9156803488731384, None, None, 0.9198326468467714, None, None, None, None, None, None, 0.9128729701042178, None, 0.9168068766593931, None, None, 0.9123975038528442, None, None, None, None, None, None, 0.9167358279228212, None, None, None, None, None, 0.9137498736381532, None, None, None, None, 0.912934184074402, None, None, None, None, 0.913882613182068, 0.9133386611938477, None, None, None, None, None, None]",0.10646557807922363,0.5332098007202148,1.885767936706543,1.2848491668701172,210.6778106689453,-0.01369386911392212,0.01369386911392212,0.00018752205130923016,-0.01369386911392212,0.01369386911392212,0.00018752205130923016,-0.01579621434211731,0.01579621434211731,0.0002495203875421126,False
auto,0.7321052631578947,0_-2_to_3_0,0.9821053743362427,0.968813180923462,0.9686813354492188,0.9686813354492188,0.9658626299055796,0.0024433641408029916,0.9652472766153466,0.9664779831958126,0.315,"[None, None, None, 0.9719637036323547, None, None, None, None, None, 0.9674699902534484, None, 0.9703260660171509, None, None, 0.9620776176452639, None, 0.9643746018409727, None, None, None, None, None, None, None, None, None, None, None, 0.964707374572754, 0.9688144326210021, 0.9646935462951665, 0.9638246893882751, None, None, None, None, None, None, None, 0.963832437992096, 0.9627838730812072, None, None, None, None, None, 0.9678518772125244, 0.9661596417427063, None, None, None, 0.9644234776496888, 0.9640835523605349, None, None, None, None, None, None, None, None, None, None, 0.9644117355346681, None, None, 0.9660890102386475, 0.9686036109924314, None, None, None, None, None, 0.9695895314216614, None, None, 0.9677310585975647, None, 0.972941279411316, None, None, None, None, 0.9674029350280763, 0.9641194343566897, None, 0.9642619490623477, None, None, None, None, 0.9671649336814881, None, None, 0.9638649225234985, 0.9633304476737978, 0.9672499895095822, None, 0.9636083841323855, 0.9664182662963869, 0.9639555811882018, None, 0.967814266681671, None, None, None, 0.9629827141761778, 0.9686813354492188, None, None, None, None, None, None, 0.964034378528595, 0.9644246101379397, None, None, 0.9643802046775818, None, None, None, None, None, None, None, None, 0.9672499895095822, 0.9638374447822569, 0.9640055894851685, 0.971946179866791, 0.964929938316345, None, None, None, None, None, None, None, 0.9641190767288208, None, 0.9668630957603455, 0.96442586183548, None, None, None, None, None, None, None, 0.9658210873603822, 0.9678097367286684, None, None, None, None, None, None, None, None, 0.9652109742164611, 0.9671202898025512, None, None, None, None, 0.9633529186248779, None, None, None, None, 0.9640221595764159, None, 0.9640599489212035, None, 0.9665929675102235, None, None, None, None, None, 0.9661255478858951, None, 0.9636212587356567, 0.9632937312126157, 0.967255473136902, None, 0.9645852446556091, 0.9628183841705322, 0.9642619490623477, None, 0.9696762561798096, 0.9668275117874146, None, None, None, None, None, 0.9690656065940857, None]",0.10631442070007324,0.5390903949737549,1.9089350700378418,1.2785072326660156,253.44595623016357,-0.013424038887023926,0.013424038887023926,0.00018020482004033056,-0.013424038887023926,0.013424038887023926,0.00018020482004033056,-0.016242744430663092,0.016242744430663092,0.0002638267466398369,False
auto,0.7836842105263158,0_-2_to_3_0,1.0336856842041016,1.0206815004348755,1.0205135345458984,1.0205135345458984,1.016937373114414,0.0029492518108396315,1.016182034652957,1.017692711575871,0.305,"[None, 1.026178002357483, None, None, None, None, None, None, None, None, None, None, 1.01354706287384, None, None, None, 1.0146080255508418, None, 1.0184051990509035, None, None, None, None, 1.0173699855804443, 1.0146080255508418, 1.0146564245224, None, None, None, 1.019802331924439, 1.0151269435882566, None, None, None, None, None, None, 1.019631266593933, None, None, None, None, None, None, 1.0144959688186646, None, 1.0140185356140137, None, None, 1.0172680616378784, None, 1.0174883604049685, None, None, None, None, None, None, 1.014710426330566, None, None, None, None, None, None, None, None, None, None, None, None, 1.016688346862793, None, None, None, None, None, 1.0190918445587158, None, 1.019759178161621, 1.0204287767410278, 1.0192363262176514, None, None, 1.0148876905441289, None, None, 1.016948103904724, None, None, None, None, None, None, None, None, 1.013813853263855, 1.0153855085372925, None, 1.015164852142334, 1.0176709890365596, None, None, 1.0205135345458984, None, 1.0149762630462646, None, None, None, 1.017224431037903, None, None, None, None, None, None, None, None, None, None, 1.0190112590789795, 1.0147175788879395, None, None, 1.014738202095032, None, 1.0145865678787231, None, 1.015056610107422, None, 1.0190544128417973, None, None, None, None, 1.0147225856781006, 1.0178587436676028, None, 1.014892578125, 1.0151667594909668, 1.0199331045150757, None, None, None, None, None, 1.0132936239242554, None, None, None, 1.0146425962448118, 1.0148220062255857, 1.0143944025039673, None, None, 1.0121796131134035, 1.0142157077789307, None, 1.0171841382980344, None, 1.0144999027252197, None, None, None, 1.019357919692993, None, None, None, 1.0172775983810425, None, 1.0145196914672847, 1.0147732496261597, 1.0203514099121096, None, None, 1.0257185697555544, 1.0221920013427732, None, None, 1.014622449874878, None, 1.0176889896392818, None, None, 1.0213783979415894, 1.0148159265518188, 1.021146297454834, None, None, None, None, None, None, None, None, None, None, None, None, 1.020662546157837]",0.11414074897766113,0.5223910808563232,1.8892827033996582,1.911268711090088,233.0915904045105,-0.013172149658203125,0.013172149658203125,0.0001735055266181007,-0.013172149658203125,0.013172149658203125,0.0001735055266181007,-0.01674831108968755,0.01674831108968755,0.000280505924356951,False
auto,0.8352631578947368,0_-2_to_3_0,1.0852584838867188,1.0767884254455566,1.0766204595565791,1.0766204595565791,1.0693280921466108,0.0055971844035983525,1.0679835016408672,1.0706726826523545,0.345,"[None, None, None, None, 1.066067457199097, None, 1.0656092166900633, None, None, None, None, None, 1.0654649734497073, None, None, None, 1.070346713066101, 1.0653879642486566, None, None, 1.0720844268798826, None, None, None, 1.068224787712097, None, None, 1.0797479152679446, 1.0659704208374026, None, None, None, 1.0785719156265254, None, 1.0651267766952517, 1.0694621801376343, 1.0661822557449336, 1.064531445503235, 1.0829063653945916, 1.0691108703613286, 1.0645905733108518, None, 1.0702700614929206, None, None, 1.065925836563111, None, 1.0650067329406736, 1.0653491020202632, 1.0653955936431885, None, 1.0687094926834109, None, 1.0654799938201902, 1.0648782253265383, None, None, None, 1.0836635828018182, None, 1.074025869369507, None, None, None, None, None, None, None, None, 1.0723901987075806, 1.0655744075775153, None, None, None, None, None, None, None, None, None, 1.0655769109725945, None, None, None, None, None, None, None, 1.0651222467422485, None, 1.0785719156265254, 1.0736604928970337, None, None, 1.0634495019912724, 1.0785719156265254, None, None, None, None, 1.0656087398529053, None, None, None, 1.0707529783248901, None, None, None, None, None, None, 1.0617420673370357, None, None, 1.0663784742355344, 1.0799672603607178, None, 1.064911007881164, None, None, None, None, 1.0665733814239509, 1.0653878450393681, 1.0658563375473022, 1.0649951696395874, None, 1.0703785419464114, None, None, None, 1.0750892162322998, 1.065361142158509, None, None, 1.0649944543838503, None, None, None, None, 1.0714068412780757, 1.066414713859558, None, None, 1.0693722963333128, None, 1.0775785446166997, 1.064903259277344, None, 1.0653427839279177, None, 1.0653558969497683, 1.0867773294448853, 1.0680830478668213, None, None, None, None, None, None, 1.074949860572815, 1.076270818710327, None, None, None, 1.073017358779907, None, 1.065472841262817, None, None, None, 1.065089821815491, None, None, None, None, 1.0660990476608276, None, None, None, None, None, None, None, 1.065031290054322, None, None, 1.0705713033676143, None, None, None, None, 1.0684354305267327, None, 1.0785425901412964, 1.065918326377869, None, None, None, None]",0.11726164817810059,0.5124194622039795,1.8934745788574219,1.9935741424560547,266.5079116821289,-0.008638024330139604,0.008638024330139604,7.461546432808376e-05,-0.008638024330139604,0.008638024330139604,7.461546432808376e-05,-0.015930391740107908,0.015930391740107908,0.0002537773809932982,False
auto,0.8868421052631579,0_-2_to_3_0,1.1368408203125,1.1411960124969482,1.1162539720535278,1.116237998008728,1.117696301690463,0.004293264235184443,1.1165674454050851,1.118825157975841,0.29,"[None, None, 1.1166306734085083, None, None, None, None, None, None, None, 1.115909457206726, None, 1.115931034088133, None, None, 1.1160711050033587, None, None, None, None, 1.1172606945037824, None, None, 1.118093609809872, None, None, None, None, 1.1168017387390101, 1.115906000137329, 1.1297208070755005, None, None, None, None, None, None, None, None, None, None, None, None, 1.116779088973999, 1.1171960830688477, None, 1.1160787343978882, None, None, 1.116105675697323, None, 1.1160825490951538, 1.115860104560852, None, None, None, 1.117139458656311, None, None, None, 1.11745285987854, None, None, None, None, None, 1.1192560195922834, None, None, None, None, 1.11576199531555, None, 1.1161482334136963, 1.1154156923294067, 1.1175926923751849, None, None, None, 1.1164381504058838, None, None, None, 1.1155864000320435, None, None, 1.115906000137329, None, None, None, None, None, None, 1.1168900728225708, None, None, 1.116424322128296, 1.1169495582580566, None, 1.13893461227417, None, 1.1161482334136963, 1.1169066429138201, None, None, None, 1.1147961616516078, None, None, None, 1.1163568496704102, None, None, 1.1158581972122192, None, None, None, None, 1.1161036491394078, None, 1.115606427192688, None, None, None, 1.115906000137329, None, None, 1.1156929731369, None, None, 1.1168869733810425, 1.1172606945037824, None, None, None, None, None, None, None, 1.1160544157028198, None, None, 1.1158255338668823, None, None, None, None, None, None, None, 1.116419434547426, 1.1163443326950073, None, None, None, None, None, 1.1197303533554077, 1.1246674060821533, None, 1.1227611303329468, 1.1171281337738037, 1.120345950126648, None, None, None, None, 1.1149648427963257, None, None, None, None, 1.1166996955871582, None, None, 1.1162316799163818, 1.117139458656311, None, None, None, None, None, None, None, None, 1.1151390075683558, None, 1.1156368255615234, None, None, 1.1163506507873553, None, None, None, None, None, 1.1341150999069214, None, None, 1.1169853210449219]",0.11226129531860352,0.5213110446929932,2.8028833866119385,2.484186887741089,249.66132855415344,-0.020586848258972168,0.020586848258972168,0.0004238183212379454,-0.020602822303771973,0.020602822303771973,0.00042447628688080385,-0.01914451862203692,0.01914451862203692,0.00036651259326951846,False
auto,0.9384210526315789,0_-2_to_3_0,1.1883544921875,1.182810664176941,1.178969383239746,1.178969383239746,1.0758482664823539,0.1464434903042208,1.0380179014826167,1.113678631482091,0.3,"[None, None, 1.1653327941894531, 1.2422783374786377, 1.1679167747497559, None, None, None, None, None, None, 0.9106118679046631, None, None, None, 1.1724904775619507, None, None, 1.1607121229171753, 1.1278990507125854, None, None, None, 1.1600733995437622, 0.9377018809318542, None, None, None, 1.1592451333999634, None, 1.0519391298294067, None, None, None, None, 0.9099397659301758, None, None, 1.241412997245817, None, None, None, None, 1.167283535003662, None, 0.9357448816299438, 0.9952502250671387, None, None, None, None, 1.2907464504241943, None, None, 1.1422224044799805, None, None, None, 1.2180143594741821, None, None, 1.220802664756775, None, None, None, None, None, None, None, 0.8023257851600647, None, None, None, None, None, None, None, None, None, 0.9719972014427185, 0.8995722532272339, None, None, None, None, None, 1.1597806215286255, 0.8847240805625916, None, None, None, None, None, None, None, None, 1.1779592037200928, 0.8604547381401062, 1.0761528015136719, 0.909116268157959, 1.2745367288589478, 1.3188111782074117, 0.9498381018638611, None, None, None, 0.7779387831687927, None, 1.2251588106155396, None, None, 0.8955568075180054, 0.8279752135276794, 0.9387880563735962, None, None, None, None, None, None, None, None, None, 1.265289545059204, None, 1.1547143459320068, None, None, None, 1.0912654399871826, 1.1623436212539673, None, None, None, 1.231364369392395, None, 0.9745800495147705, None, None, None, None, None, None, 1.1987119913101196, None, 0.9176701903343201, 1.0039440393447876, None, None, None, None, None, None, 1.1779592037200928, None, None, None, 1.1678303480148315, None, None, None, 1.2548259496688843, 1.003385066986084, 1.232070803642273, None, None, None, 1.1823256015777588, None, 1.0599864721298218, None, None, None, None, None, None, None, 1.0713504552841187, None, 1.3042147159576416, None, 1.078916072845459, 0.9283033609390259, None, None, None, None, None, None, None, 0.9124138951301575, None, None, None, None, 0.8023257851600647, None, 1.0467997789382935, None, None]",0.10671305656433105,0.5187366008758545,2.5191304683685303,2.510169506072998,239.60175776481628,-0.009385108947753906,0.009385108947753906,8.808026996121043e-05,-0.009385108947753906,0.009385108947753906,8.808026996121043e-05,-0.11250622570514612,0.11250622570514612,0.012657650822417283,False
auto,0.99,0_-2_to_3_0,1.1875,0.043140832356584724,0.04313743488455657,0.04313743488455657,0.023348270489694904,0.007759168383858948,0.02144082882765665,0.025255712151733157,0.33,"[None, None, None, None, None, None, 0.025525772929540835, None, 0.03218661994469585, None, None, None, None, None, 0.043015807881602086, None, 0.022561822093848605, 0.014221671022824012, None, 0.01756967603432713, None, 0.018577890448796097, None, None, None, None, None, 0.03218696637486573, None, None, None, 0.01708897388743935, 0.022065002442104742, None, None, None, 0.01790032536518993, None, 0.025567578144546133, None, None, 0.02149083837866783, None, 0.025525771095999517, None, None, None, None, 0.025733314447279554, None, 0.02532104960846482, None, None, None, None, None, 0.014294194050307851, None, 0.02149052731692791, None, 0.047398634254932404, None, None, 0.02208399400842609, None, 0.017900327206007205, 0.014393998280866072, 0.021911965690378565, None, 0.014344301096571144, 0.0142943793835002, None, None, None, None, None, None, None, 0.02256183324061567, None, None, None, 0.021490529194124974, None, 0.01838414741359884, 0.03187634050118504, None, None, None, None, None, None, 0.02535457724297885, 0.017321432009339333, None, None, None, None, None, None, 0.02152068167924881, None, None, 0.024208080016251188, 0.025304576389316935, None, None, None, 0.04745649174583377, 0.02551161310839234, 0.025354802586662117, None, 0.024197669721615966, None, None, None, None, None, None, 0.02344081365299644, 0.014344298280775547, 0.024228917463915423, None, None, None, None, None, 0.02149052731692791, None, None, None, 0.025511294610623736, 0.022083844960434362, None, None, None, 0.01440956442093011, None, 0.014467081076873, 0.022186394809978083, None, 0.017336934768536594, None, None, 0.02546816504036542, 0.024208096772781573, None, None, 0.014232878551410977, None, None, None, 0.035007603459234815, None, None, None, None, None, None, None, 0.0185717791391653, None, None, None, None, None, 0.01839155143534299, 0.025321051485661883, None, None, 0.025534374646667857, None, None, 0.022543020539160352, 0.04313741996884346, 0.02148967795073986, None, None, 0.014474269933998585, 0.01446048823709134, None, None, None, None, None, 0.02342040091753006, None, None, None, None, None, None, 0.043014422051783185, None, None, 0.022543020539160352, None, 0.021911954499955755, None, 0.02256182955170516]",0.10165286064147949,0.5373883247375488,2.493800401687622,2.4851276874542236,264.82821702957153,-1.1443625651154434,1.1443625651154434,1.3095656804375975,-1.1443625651154434,1.1443625651154434,1.3095656804375975,-1.164151729510305,1.164151729510305,1.3552492493218342,False
cross,0.01,0_-2_to_3_0,0.010099947452545166,0.004610863514244556,,,0.0005876319017261283,0.005165926620543641,-0.0018300961791964127,0.003005359982648669,0.1,"[None, -0.0047292509116232395, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.005337886512279514, None, None, None, None, None, None, None, None, None, None, None, None, 0.004687584936618808, None, 0.005221671890467405, 0.0051219891756772995, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.004548226483166221, None, None, 0.005237066186964508, None, None, None, None, None, -0.007281819824129343, None, None, None, None, None, None, None, None, None, -0.005081813782453537, None, None, None, None, None, None, None, None, None, None, None, -0.004264294635504477, None, None, None, -0.005617846269160502, None, None, None, None, None, None, None, 0.006158783566206694, None, None, None, None, 0.005255640018731356, None, None, None, None, None, None, None, None, None, None, None, -0.004839887376874685, None, None, None, None, None, None, None, None, None, None, None, None, 0.005463333334773782, None, None, None, -0.004619697108864784, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.004996440839022398, None, -0.004218753892928362, None, 0.004513586405664682, None, None, None, 0.005856674164533622, None]",0.10285830497741699,0.5292396545410156,1.457078456878662,0.829303503036499,146.11520314216614,,,,,,,-0.009512315550819038,0.009512315550819038,9.04841471383537e-05,False
cross,0.06157894736842105,0_-2_to_3_0,0.0653708428144455,0.05899321287870407,0.05902887135744094,0.05902887135744094,0.051797418134106744,0.007715595818598765,0.04983802367857419,0.0537568125896393,0.31,"[None, None, None, None, 0.02436250075697899, None, None, None, None, 0.046884447336196906, None, None, None, None, None, None, 0.0580914169549942, 0.05603143572807312, None, None, None, 0.05898984149098396, None, 0.05819808319211006, 0.04698662459850311, None, None, 0.0596277117729187, 0.047658827155828476, None, None, None, None, None, None, None, None, None, None, None, 0.04773709550499916, None, None, None, None, None, None, None, 0.0471440926194191, None, None, None, 0.05660731345415114, 0.0471440926194191, None, None, None, 0.04696412011981011, None, None, None, 0.05827634409070015, None, None, None, None, None, 0.058484192937612534, None, None, 0.04711016640067101, 0.0586819052696228, None, 0.05755644291639328, 0.057096801698207855, None, None, None, 0.0473136380314827, 0.05803225561976432, 0.046611420810222626, 0.047624494880437844, None, None, None, 0.05902887135744094, None, None, None, None, 0.047879207879304886, 0.04763026535511017, None, None, 0.04692918807268143, 0.04790817201137543, None, None, 0.04711851850152015, None, None, None, 0.047989752143621445, None, None, None, None, None, None, None, 0.05635803937911987, None, None, None, None, 0.059923380613327026, None, None, None, None, None, None, 0.04753969237208367, None, 0.04702889919281006, 0.03344788029789925, None, 0.05902887135744094, None, None, None, None, 0.05884929746389389, 0.05827634409070015, 0.058009009808301926, 0.04686575382947922, None, 0.04798375070095063, 0.05898984149098396, 0.04740040376782417, None, None, 0.04747708514332771, 0.05937062203884125, None, 0.02470492012798786, None, None, None, 0.05863295122981071, 0.0586819052696228, 0.04713096097111702, None, None, None, None, 0.057895299047231674, None, 0.04723889753222465, None, 0.04758468642830849, None, 0.05795387923717499, None, None, None, 0.04701239615678787, 0.05910201370716096, None, None, None, None, 0.05898984149098396, None, 0.04697781056165695, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.05576325207948685, None, 0.056673716753721244, None, None, None, None, 0.0586819052696228, 0.05816737562417984]",0.1048424243927002,0.538987398147583,2.5098824501037598,1.6475415229797363,247.04441595077515,-0.006341971457004554,0.006341971457004554,4.0220601961460466e-05,-0.006341971457004554,0.006341971457004554,4.0220601961460466e-05,-0.013573424680338751,0.013573424680338751,0.00018423785755282914,False
