substudy,param_name,param_value,effect_key,X,Y,X_var,X_lag,Y_var,Y_lag,param_auto_coeff,param_cross_coeff,param_noise_sigma,param_n_vars,param_T,param_pc_alpha,param_tau_max,param_n_boot,param_seed,param_timestamp,true_effect,true_graph_effect,pcmci_effect,bagged_effect,true_graph_linreg_ci_lower,true_graph_linreg_ci_upper,pcmci_linreg_ci_lower,pcmci_linreg_ci_upper,bagged_linreg_ci_lower,bagged_linreg_ci_upper,bootstrap_linreg_ci_mean_width,bootstrap_linreg_ci_std_width,bootstrap_linreg_ci_min_width,bootstrap_linreg_ci_max_width,total_time,data_generation_time,discovery_pcmci_time,discovery_bootstrap_time,effect_true_effect_time,effect_true_graph_effect_time,effect_pcmci_effect_time,effect_bagged_effect_time,effect_bootstrap_effects_time,true_effect_time,true_graph_effect_time,pcmci_effect_time,bagged_effect_time,bootstrap_effects_time,bootstrap_effects,bootstrap_replica_ci_lower,bootstrap_replica_ci_upper,bootstrap_replica_estimate_with_ci,bootstrap_combined_ci_lower,bootstrap_combined_ci_upper,bootstrap_combined_ci_width,bootstrap_conservative_ci_lower,bootstrap_conservative_ci_upper,bootstrap_conservative_ci_width,bootstrap_combined_ci_covers_true,bootstrap_conservative_ci_covers_true,bootstrap_mean,bootstrap_std,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_success_rate,bootstrap_n_total,bootstrap_n_nan,bootstrap_adj_mean_size,bootstrap_adj_std_size,bootstrap_adj_min_size,bootstrap_adj_max_size,bootstrap_unique_graphs,bootstrap_estimation_time,pcmci_estimation_time,pcmci_adjustment_set_size,bagged_estimation_time,bagged_adjustment_set_size,true_graph_estimation_time,true_graph_adjustment_set_size,true_graph_error,true_graph_abs_error,true_graph_squared_error,bagged_error,bagged_abs_error,bagged_squared_error,bootstrap_error,bootstrap_abs_error,bootstrap_squared_error,true_graph_relative_error,bagged_relative_error,bootstrap_relative_error,bootstrap_ci_covers_true,true_graph_linreg_ci_covers_true,bagged_linreg_ci_covers_true,pcmci_error,pcmci_abs_error,pcmci_relative_error,pcmci_linreg_ci_covers_true
T_study,T,1000.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,1000,0.05,4,200,,2025-04-06_02-12-41,0.7500001192092896,0.7550671136640901,,0.7550671136640901,0.6805760565373304,0.8295581707908497,,,0.6805760565373304,0.8295581707908497,0.1557467367156772,0.004968311338911072,0.15069759997261722,0.16484011925940445,152.94819569587708,0.0035991668701171875,0.18496203422546387,1.8124799728393555,0.11179089546203613,0.4728512763977051,0.0001285076141357422,1.1997530460357666,148.34196782112122,0.11179089546203613,0.4728512763977051,0.0001285076141357422,1.1997530460357666,148.34196782112122,"[None, 0.7614369116592206, None, None, None, 0.7541051886245285, None, None, None, None, 0.7641181943394069, 0.7603901983347013, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.7650211392613484, None, None, None, None, None, 0.7626308528880531, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.7637183377095984, None, None, None, 0.7540799036368322, None, None, None, 0.7541855554569934, None, None, None, None, None, None, 0.7566076034255995, 0.7606956747326299, 0.7634038211883443, None, 0.7542197899041313, None, 0.7572203854983639, None, 0.7589217779017822, 0.7635008178987364, None, 0.7640765694334312, None, None, None, None, None, None, None, None, None, None, 0.7531414427458051, None, 0.7553488973962982, None, None, 0.7643699081440409, None, None, None, None, None, None, 0.7551542515724785, None, None, None, None, 0.7609484211168615, None, None, 0.7657170262243919, None, None, None, None, 0.7638682445733738, 0.7585693099475822, None, None, 0.7531697502681436, 0.7652154270795151, None, 0.7641792599566192, None, 0.7640752191482801, None, None, None, None, None, None, None, None, None, 0.7571564284532251, None, 0.75995504635142, None, None, 0.7604490323893534, None, None, 0.7638165732668336, None, None, None, 0.7585664116579216, 0.765638728127432, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.7571254490062104, None, None, None, 0.7561458883992994, 0.7574490216669576, 0.7618941402702597, None, 0.7646032835724683, None, None, 0.7636262578583447, None, None, 0.764710234293461, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, 0.6850243627049806, None, None, None, 0.6786373832390606, None, None, None, None, 0.6821002695416696, 0.683454574514382, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.6826010796316462, None, None, None, None, None, 0.6865598882829254, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.6813374999051837, None, None, None, 0.6781418798243344, None, None, None, 0.6781175320404287, None, None, None, None, None, None, 0.6812588034392909, 0.6838522395371474, 0.686869414754702, None, 0.6781999474521772, None, 0.6801162799325084, None, 0.6810068885306076, 0.6812762917581916, None, 0.6820727371807632, None, None, None, None, None, None, None, None, None, None, 0.6771022219384532, None, 0.6788385121401679, None, None, 0.6823176128623576, None, None, None, None, None, None, 0.6786120852615285, None, None, None, None, 0.6840664622287634, None, None, 0.6894285133766114, None, None, None, None, 0.6867614436750302, 0.6828978143330208, None, None, 0.6770821088874264, 0.6830015092098242, None, 0.6817848807335003, None, 0.6820511190801759, None, None, None, None, None, None, None, None, None, 0.6799514380899053, None, 0.682208850679477, None, None, 0.6839975106715758, None, None, 0.687452214798672, None, None, None, 0.6830356489462748, 0.683324947685499, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.6800767045595834, None, None, None, 0.6794781203069123, 0.6796643030532356, 0.6853564027767328, None, 0.6883623620714435, None, None, 0.6870525182767441, None, None, 0.688012526438142, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, 0.8378494606134606, None, None, None, 0.8295729940099963, None, None, None, None, 0.8461361191371441, 0.8373258221550207, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.8474411988910506, None, None, None, None, None, 0.8387018174931808, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.8460991755140131, None, None, None, 0.83001792744933, None, None, None, 0.8302535788735581, None, None, None, None, None, None, 0.8319564034119081, 0.8375391099281124, 0.8399382276219866, None, 0.8302396323560854, None, 0.8343244910642194, None, 0.8368366672729567, 0.8457253440392811, None, 0.8460804016860991, None, None, None, None, None, None, None, None, None, None, 0.829180663553157, None, 0.8318592826524285, None, None, 0.8464222034257243, None, None, None, None, None, None, 0.8316964178834285, None, None, None, None, 0.8378303800049595, None, None, 0.8420055390721723, None, None, None, None, 0.8409750454717173, 0.8342408055621436, None, None, 0.8292573916488608, 0.847429344949206, None, 0.846573639179738, None, 0.8460993192163844, None, None, None, None, None, None, None, None, None, 0.8343614188165448, None, 0.8377012420233629, None, None, 0.8369005541071309, None, None, 0.8401809317349952, None, None, None, 0.8340971743695684, 0.8479525085693649, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.8341741934528374, None, None, None, 0.8328136564916865, 0.8352337402806796, 0.8384318777637866, None, 0.8408442050734931, None, None, 0.8401999974399453, None, None, 0.8414079421487799, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[(0.7614369116592206, 0.6850243627049806, 0.8378494606134606), (0.7541051886245285, 0.6786373832390606, 0.8295729940099963), (0.7641181943394069, 0.6821002695416696, 0.8461361191371441), (0.7603901983347013, 0.683454574514382, 0.8373258221550207), (0.7650211392613484, 0.6826010796316462, 0.8474411988910506), (0.7626308528880531, 0.6865598882829254, 0.8387018174931808), (0.7637183377095984, 0.6813374999051837, 0.8460991755140131), (0.7540799036368322, 0.6781418798243344, 0.83001792744933), (0.7541855554569934, 0.6781175320404287, 0.8302535788735581), (0.7566076034255995, 0.6812588034392909, 0.8319564034119081), (0.7606956747326299, 0.6838522395371474, 0.8375391099281124), (0.7634038211883443, 0.686869414754702, 0.8399382276219866), (0.7542197899041313, 0.6781999474521772, 0.8302396323560854), (0.7572203854983639, 0.6801162799325084, 0.8343244910642194), (0.7589217779017822, 0.6810068885306076, 0.8368366672729567), (0.7635008178987364, 0.6812762917581916, 0.8457253440392811), (0.7640765694334312, 0.6820727371807632, 0.8460804016860991), (0.7531414427458051, 0.6771022219384532, 0.829180663553157), (0.7553488973962982, 0.6788385121401679, 0.8318592826524285), (0.7643699081440409, 0.6823176128623576, 0.8464222034257243), (0.7551542515724785, 0.6786120852615285, 0.8316964178834285), (0.7609484211168615, 0.6840664622287634, 0.8378303800049595), (0.7657170262243919, 0.6894285133766114, 0.8420055390721723), (0.7638682445733738, 0.6867614436750302, 0.8409750454717173), (0.7585693099475822, 0.6828978143330208, 0.8342408055621436), (0.7531697502681436, 0.6770821088874264, 0.8292573916488608), (0.7652154270795151, 0.6830015092098242, 0.847429344949206), (0.7641792599566192, 0.6817848807335003, 0.846573639179738), (0.7640752191482801, 0.6820511190801759, 0.8460993192163844), (0.7571564284532251, 0.6799514380899053, 0.8343614188165448), (0.75995504635142, 0.682208850679477, 0.8377012420233629), (0.7604490323893534, 0.6839975106715758, 0.8369005541071309), (0.7638165732668336, 0.687452214798672, 0.8401809317349952), (0.7585664116579216, 0.6830356489462748, 0.8340971743695684), (0.765638728127432, 0.683324947685499, 0.8479525085693649), (0.7571254490062104, 0.6800767045595834, 0.8341741934528374), (0.7561458883992994, 0.6794781203069123, 0.8328136564916865), (0.7574490216669576, 0.6796643030532356, 0.8352337402806796), (0.7618941402702597, 0.6853564027767328, 0.8384318777637866), (0.7646032835724683, 0.6883623620714435, 0.8408442050734931), (0.7636262578583447, 0.6870525182767441, 0.8401999974399453), (0.764710234293461, 0.688012526438142, 0.8414079421487799)]",0.6824415453416917,0.8381882820573688,0.15574673671567718,0.6770821088874264,0.8479525085693649,0.1708703996819385,True,True,0.7603149136995304,0.004010529011222079,0.7590651448801582,0.7615646825189026,0.21,200,158,1.965,3.8953530006919785,0,14,200,148.34196782112122,0.0001285076141357422,0,1.1997530460357666,4,0.4728512763977051,4,0.005066994454800522,0.005066994454800522,2.567443280497924e-05,0.005066994454800522,0.005066994454800522,2.567443280497924e-05,0.010314794490240864,0.010314794490240864,0.00010639498537590328,0.006755991532564762,0.006755991532564762,0.013753057134331592,False,True,True,,,,
T_study,T,200.0,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5,1.0,4,200,0.05,4,200,,2025-04-06_00-32-55,0.7500001192092896,0.7854311009659707,,,0.6151196379681523,0.9557425639637891,,,,,0.371569078177256,0.01567640824084706,0.3365889802508413,0.3945527435086025,169.45641613006592,0.0008747577667236328,0.0953528881072998,1.404510259628296,0.09718632698059082,0.4826831817626953,0.0002923011779785156,0.0003597736358642578,166.47194600105286,0.09718632698059082,0.4826831817626953,0.0002923011779785156,0.0003597736358642578,166.47194600105286,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.8031567473356118, 0.7921259945640496, None, None, None, None, 0.7594891262146991, None, None, None, 0.7803327468383725, None, 0.8602978371033474, None, None, 0.848333622848849, None, None, None, 0.8540071794457058, None, 0.8429547909502435, None, None, None, None, None, None, None, None, None, None, 0.8349395315885636, None, None, 0.8352439890105634, None, 0.7883808704297559, 0.8229831557489828, None, None, None, None, None, 0.8332923812732677, None, None, 0.8535164506607231, None, None, None, None, None, None, None, None, None, 0.8042661016505781, None, None, None, 0.7803327468383725, 0.8293235861153376, 0.8353071273388242, None, None, None, None, None, None, None, None, 0.864128417644552, 0.7966688852552124, None, None, None, 0.870976190152741, None, None, None, 0.8520065163316988, None, None, None, None, None, 0.8607229897180992, None, None, None, None, None, 0.8526096751765625, 0.8342115277342758, None, None, None, None, 0.7815063697721578, None, None, None, None, 0.7961302857407979, None, None, None, None, None, None, 0.8243280224874313, 0.8290216381002248, None, None, None, None, None, 0.7970119546186124, None, 0.8276458332044987, None, None, None, None, None, None, None, None, None, None, None, None, 0.8322773319879897, 0.8699171751139814, None, None, None, None, None, None, None, None, None, None, None, 0.8512763435815972, None, 0.8433745725695279, None, None, 0.8426658368038125, None, None, None, None, None, None, 0.784038982659246, 0.8259887090421542, 0.8282687225825524, None, None, 0.8556964094158743, None, None, None, None, None, 0.8421640195283591, None, None, None, None, None, None, None, None, 0.8509224213420647, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.6348622572101912, 0.6205438914178649, None, None, None, None, 0.585157820269512, None, None, None, 0.6027898056489983, None, 0.6669965539138929, None, None, 0.663024739663286, None, None, None, 0.6638186566846442, None, 0.6560882634714421, None, None, None, None, None, None, None, None, None, None, 0.6463077817827276, None, None, 0.6475190136717565, None, 0.6116073776881342, 0.638763208736866, None, None, None, None, None, 0.6404042741929457, None, None, 0.6615494772924287, None, None, None, None, None, None, None, None, None, 0.6228927982119818, None, None, None, 0.6027898056489983, 0.6380269285558955, 0.6471411276463261, None, None, None, None, None, None, None, None, 0.6712039485664166, 0.6204819576714773, None, None, None, 0.6736998183984397, None, None, None, 0.6612826347037422, None, None, None, None, None, 0.6647938677437755, None, None, None, None, None, 0.6580918726560736, 0.6418973482144492, None, None, None, None, 0.604493154351345, None, None, None, None, 0.6253368610007863, None, None, None, None, None, None, 0.6467903465074238, 0.6388035945888085, None, None, None, None, None, 0.6212176129491848, None, 0.645134350582202, None, None, None, None, None, None, None, None, None, None, None, None, 0.6408969738998349, 0.6766827434447339, None, None, None, None, None, None, None, None, None, None, None, 0.6566491614771596, None, 0.6516041102920481, None, None, 0.6607149822791021, None, None, None, None, None, None, 0.6077121151912808, 0.6420205883610186, 0.6369334904184254, None, None, 0.6646652328469447, None, None, None, None, None, 0.6482174080590608, None, None, None, None, None, None, None, None, 0.6592842188858695, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.9714512374610325, 0.9637080977102344, None, None, None, None, 0.9338204321598862, None, None, None, 0.9578756880277467, None, 1.053599120292802, None, None, 1.0336425060344119, None, None, None, 1.0441957022067674, None, 1.029821318429045, None, None, None, None, None, None, None, None, None, None, 1.0235712813943996, None, None, 1.0229689643493702, None, 0.9651543631713776, 1.0072031027610997, None, None, None, None, None, 1.0261804883535897, None, None, 1.0454834240290174, None, None, None, None, None, None, None, None, None, 0.9856394050891744, None, None, None, 0.9578756880277467, 1.0206202436747798, 1.0234731270313222, None, None, None, None, None, None, None, None, 1.0570528867226874, 0.9728558128389475, None, None, None, 1.0682525619070422, None, None, None, 1.0427303979596554, None, None, None, None, None, 1.056652111692423, None, None, None, None, None, 1.0471274776970514, 1.0265257072541023, None, None, None, None, 0.9585195851929706, None, None, None, None, 0.9669237104808095, None, None, None, None, None, None, 1.0018656984674388, 1.0192396816116411, None, None, None, None, None, 0.97280629628804, None, 1.0101573158267954, None, None, None, None, None, None, None, None, None, None, None, None, 1.0236576900761445, 1.063151606783229, None, None, None, None, None, None, None, None, None, None, None, 1.045903525686035, None, 1.0351450348470075, None, None, 1.0246166913285228, None, None, None, None, None, None, 0.9603658501272112, 1.0099568297232897, 1.0196039547466793, None, None, 1.046727585984804, None, None, None, None, None, 1.0361106309976573, None, None, None, None, None, None, None, None, 1.0425606237982599, None, None, None]","[(0.8031567473356118, 0.6348622572101912, 0.9714512374610325), (0.7921259945640496, 0.6205438914178649, 0.9637080977102344), (0.7594891262146991, 0.585157820269512, 0.9338204321598862), (0.7803327468383725, 0.6027898056489983, 0.9578756880277467), (0.8602978371033474, 0.6669965539138929, 1.053599120292802), (0.848333622848849, 0.663024739663286, 1.0336425060344119), (0.8540071794457058, 0.6638186566846442, 1.0441957022067674), (0.8429547909502435, 0.6560882634714421, 1.029821318429045), (0.8349395315885636, 0.6463077817827276, 1.0235712813943996), (0.8352439890105634, 0.6475190136717565, 1.0229689643493702), (0.7883808704297559, 0.6116073776881342, 0.9651543631713776), (0.8229831557489828, 0.638763208736866, 1.0072031027610997), (0.8332923812732677, 0.6404042741929457, 1.0261804883535897), (0.8535164506607231, 0.6615494772924287, 1.0454834240290174), (0.8042661016505781, 0.6228927982119818, 0.9856394050891744), (0.7803327468383725, 0.6027898056489983, 0.9578756880277467), (0.8293235861153376, 0.6380269285558955, 1.0206202436747798), (0.8353071273388242, 0.6471411276463261, 1.0234731270313222), (0.864128417644552, 0.6712039485664166, 1.0570528867226874), (0.7966688852552124, 0.6204819576714773, 0.9728558128389475), (0.870976190152741, 0.6736998183984397, 1.0682525619070422), (0.8520065163316988, 0.6612826347037422, 1.0427303979596554), (0.8607229897180992, 0.6647938677437755, 1.056652111692423), (0.8526096751765625, 0.6580918726560736, 1.0471274776970514), (0.8342115277342758, 0.6418973482144492, 1.0265257072541023), (0.7815063697721578, 0.604493154351345, 0.9585195851929706), (0.7961302857407979, 0.6253368610007863, 0.9669237104808095), (0.8243280224874313, 0.6467903465074238, 1.0018656984674388), (0.8290216381002248, 0.6388035945888085, 1.0192396816116411), (0.7970119546186124, 0.6212176129491848, 0.97280629628804), (0.8276458332044987, 0.645134350582202, 1.0101573158267954), (0.8322773319879897, 0.6408969738998349, 1.0236576900761445), (0.8699171751139814, 0.6766827434447339, 1.063151606783229), (0.8512763435815972, 0.6566491614771596, 1.045903525686035), (0.8433745725695279, 0.6516041102920481, 1.0351450348470075), (0.8426658368038125, 0.6607149822791021, 1.0246166913285228), (0.784038982659246, 0.6077121151912808, 0.9603658501272112), (0.8259887090421542, 0.6420205883610186, 1.0099568297232897), (0.8282687225825524, 0.6369334904184254, 1.0196039547466793), (0.8556964094158743, 0.6646652328469447, 1.046727585984804), (0.8421640195283591, 0.6482174080590608, 1.0361106309976573), (0.8509224213420647, 0.6592842188858695, 1.0425606237982599)]",0.6421164803523213,1.0136855585295772,0.37156907817725593,0.585157820269512,1.0682525619070422,0.4830947416375302,True,True,0.8279010194409493,0.028143890850301362,0.8191307656559494,0.8366712732259491,0.21,200,158,1.805,3.5898433113438255,0,13,200,166.47194600105286,0.0002923011779785156,0,0.0003597736358642578,0,0.4826831817626953,4,0.035430981756681135,0.035430981756681135,0.0012553544682422713,,,,0.07790090023165974,0.07790090023165974,0.006068550256903005,0.047241301500105526,,0.10386785046619611,False,True,,,,,
