substudy,param_name,param_value,effect_key,X,Y,X_var,X_lag,Y_var,Y_lag,param_auto_coeff,param_cross_coeff,param_noise_sigma,param_n_vars,param_T,param_pc_alpha,param_tau_max,param_n_boot,param_seed,param_timestamp,true_effect,true_graph_effect,pcmci_effect,bagged_effect,true_graph_linreg_ci_lower,true_graph_linreg_ci_upper,pcmci_linreg_ci_lower,pcmci_linreg_ci_upper,bagged_linreg_ci_lower,bagged_linreg_ci_upper,bootstrap_linreg_ci_mean_width,bootstrap_linreg_ci_std_width,bootstrap_linreg_ci_min_width,bootstrap_linreg_ci_max_width,total_time,data_generation_time,discovery_pcmci_time,discovery_bootstrap_time,effect_true_effect_time,effect_true_graph_effect_time,effect_pcmci_effect_time,effect_bagged_effect_time,effect_bootstrap_effects_time,true_effect_time,true_graph_effect_time,pcmci_effect_time,bagged_effect_time,bootstrap_effects_time,bootstrap_mean,bootstrap_std,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_success_rate,bootstrap_n_total,bootstrap_n_nan,bootstrap_adj_mean_size,bootstrap_adj_std_size,bootstrap_adj_min_size,bootstrap_adj_max_size,bootstrap_unique_graphs,pcmci_adjustment_set_size,bagged_adjustment_set_size,true_graph_adjustment_set_size,pcmci_error,pcmci_abs_error,pcmci_squared_error,bagged_error,bagged_abs_error,bagged_squared_error,bootstrap_error,bootstrap_abs_error,bootstrap_squared_error,bootstrap_ci_covers_true,true_graph_linreg_ci_covers_true,pcmci_linreg_ci_covers_true,bagged_linreg_ci_covers_true,bootstrap_effects_count,bootstrap_replica_ci_lower_count,bootstrap_replica_ci_upper_count
auto_study,a,0.5257894736842105,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5257894736842105,0.5,1.0,4,500,0.05,4,200,,2025-04-03_16-49-47,0.7757894396781921,0.7956346241443043,0.823278795184593,,0.6928268879291766,0.898442360359432,0.7054048354285524,0.9411527549406337,,,0.2339775476529602,0.008340198581068443,0.21334353042795828,0.23942900289084812,345.28927659988403,0.007064104080200195,0.21797585487365723,17.057617664337158,0.1809673309326172,1.5319430828094482,5.045796632766724,0.00042939186096191406,320.29438757896423,0.1809673309326172,1.5319430828094482,5.045796632766724,0.00042939186096191406,320.29438757896423,0.8267071922075255,0.007700431374970675,0.823721276634291,0.8296931077807601,0.14,200,172,1.32,3.332806625053425,0,12,200,6,0,4,0.04748935550640088,0.04748935550640088,0.0022552388864133274,,,,0.05091775252933339,0.05091775252933339,0.002592617522638437,False,True,True,,200,200,200
auto_study,a,0.5773684210526315,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5773684210526315,0.5,1.0,4,500,0.05,4,200,,2025-04-03_16-55-33,0.8273685574531555,0.8430349136902109,0.8707915791476435,0.8707915791476435,0.7430281201979843,0.9430417071824375,0.7517066435449661,0.9898765147503209,0.7517066435449661,0.9898765147503209,0.23619231671936453,0.010077606893754382,0.20723802463152818,0.24384466369024882,368.8650686740875,0.007571697235107422,0.22425532341003418,17.26486849784851,0.1800518035888672,1.504744291305542,5.08245587348938,5.746506690979004,337.88520550727844,0.1800518035888672,1.504744291305542,5.08245587348938,5.746506690979004,337.88520550727844,0.8793337898353518,0.007917564024334064,0.8763773228404903,0.8822902568302133,0.15,200,170,1.465,3.559322266949145,0,14,200,6,6,4,0.04342302169448797,0.04342302169448797,0.0018855588130799732,0.04342302169448797,0.04342302169448797,0.0018855588130799732,0.0519652323821963,0.0519652323821963,0.0027003853765356634,False,True,True,True,200,200,200
auto_study,a,0.6289473684210526,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.6289473684210526,0.5,1.0,4,500,0.05,4,200,,2025-04-03_17-01-42,0.8789472579956055,0.8926514559437924,0.9175133898668179,0.9175133898668179,0.7965574407327299,0.9887454711548548,0.7975623116389192,1.0374644680947165,0.7975623116389192,1.0374644680947165,0.23655573824002027,0.011356273033204805,0.21161514841849427,0.24623791483851465,278.4409010410309,0.006883382797241211,0.2343907356262207,15.941553354263306,0.1757030487060547,1.5087740421295166,5.029510974884033,5.827690362930298,248.80532121658325,0.1757030487060547,1.5087740421295166,5.029510974884033,5.827690362930298,248.80532121658325,0.9243477000627258,0.00845256193270495,0.9206000440512397,0.9280953560742119,0.11,200,178,1.02,2.947812748462833,0,12,200,6,6,4,0.038566131871212384,0.038566131871212384,0.0014873465275077435,0.038566131871212384,0.038566131871212384,0.0014873465275077435,0.04540044206712035,0.04540044206712035,0.002061200139889951,False,True,True,True,200,200,200
auto_study,a,0.6805263157894736,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.6805263157894736,0.5,1.0,4,500,0.05,4,200,,2025-04-03_17-06-20,0.9305263757705688,0.9455641027253301,0.959715955776586,0.9636683655207318,0.8544783142698276,1.0366498911808326,0.8396969605526502,1.0797349510005219,0.8434654856076685,1.0838712454337949,0.2391663273275373,0.014666491359320816,0.20191947666917587,0.25139789839100457,364.7715525627136,0.002827882766723633,0.2386631965637207,3.507883310317993,0.17740535736083984,1.5096144676208496,4.431874513626099,5.7459282875061035,348.3124921321869,0.17740535736083984,1.5096144676208496,4.431874513626099,5.7459282875061035,348.3124921321869,0.9747194885319425,0.01564434087616432,0.9687686995167283,0.9806702775471566,0.145,200,171,1.285,3.1628744837568243,0,11,200,5,6,4,0.029189580006017124,0.029189580006017124,0.0008520315809276746,0.033141989750162915,0.033141989750162915,0.0010983914845999036,0.04419311276137361,0.04419311276137361,0.001953031215539483,False,True,True,True,200,200,200
auto_study,a,0.7321052631578947,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.7321052631578947,0.5,1.0,4,500,0.05,4,200,,2025-04-03_17-12-25,0.9821053743362427,1.000897839774442,,1.0097497581020465,0.9153608487940893,1.0864348307547944,,,0.8902719396687122,1.1292275765353808,0.23928160240703697,0.018786657362948583,0.18645605384586927,0.25544243776087106,314.11331844329834,0.003239154815673828,0.2543063163757324,13.568002700805664,0.18073725700378418,1.5048532485961914,0.0003733634948730469,5.104928493499756,292.64479780197144,0.18073725700378418,1.5048532485961914,0.0003733634948730469,5.104928493499756,292.64479780197144,1.0274599618840325,0.01882062327570894,1.0198581476293824,1.0350617761386827,0.13,200,174,1.145,3.022246680865081,0,12,200,0,6,4,,,,0.027644383765803804,0.027644383765803804,0.0007642119537910369,0.04535458754778987,0.04535458754778987,0.002057038611630136,False,True,,True,200,200,200
auto_study,a,0.7836842105263158,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.7836842105263158,0.5,1.0,4,500,0.05,4,200,,2025-04-03_17-17-39,1.0336856842041016,1.056655030150932,,,0.9764901033720018,1.1368199569298625,,,,,0.23584022833243676,0.02074787395021028,0.19085969514016066,0.2584061020676819,296.8402462005615,0.0028722286224365234,0.26326751708984375,15.408487796783447,0.18053865432739258,1.5150954723358154,0.0001239776611328125,0.00032830238342285156,278.62778997421265,0.18053865432739258,1.5150954723358154,0.0001239776611328125,0.00032830238342285156,278.62778997421265,1.0755908244556367,0.019419486662824215,1.0673906944094016,1.0837909545018718,0.12,200,176,1.145,3.167645024304333,0,13,200,0,0,4,,,,,,,0.04190514025153513,0.04190514025153513,0.00175604077950083,False,True,,,200,200,200
auto_study,a,0.8352631578947368,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.8352631578947368,0.5,1.0,4,500,0.05,4,200,,2025-04-03_17-22-36,1.0852584838867188,1.1123729626235965,,1.1086296163955964,1.0391450277230905,1.1856008975241026,,,0.9941582734549255,1.2231009593362674,0.2301742602903315,0.015471554016568844,0.17687549053230933,0.24543086608636377,367.28007769584656,0.006990194320678711,0.27610039710998535,3.9693856239318848,0.17795538902282715,1.515263319015503,0.0002014636993408203,5.798419713973999,354.62515807151794,0.17795538902282715,1.515263319015503,0.0002014636993408203,5.798419713973999,354.62515807151794,1.114214218189119,0.009135736596209086,1.1108632029516534,1.1175652334265846,0.155,200,169,1.44,3.4549095501908584,0,15,200,0,6,4,,,,0.02337113250887768,0.02337113250887768,0.000546209834747519,0.028955734302400282,0.028955734302400282,0.0008384345489912004,False,True,,True,200,200,200
auto_study,a,0.8868421052631579,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.8868421052631579,0.5,1.0,4,500,0.05,4,200,,2025-04-03_17-28-43,1.1368408203125,1.158622960699687,1.1425322443266506,1.1639610500158017,1.0984092312464626,1.2188366901529113,1.049333289836676,1.235731198816625,1.049690200376733,1.2782318996548705,0.22991088705724155,0.016087692023243,0.18329841459391538,0.24606855462082367,594.7260265350342,0.0028629302978515625,0.2721822261810303,17.353492498397827,0.17938780784606934,1.509329080581665,6.448607444763184,7.082441091537476,560.999856710434,0.17938780784606934,1.509329080581665,6.448607444763184,7.082441091537476,560.999856710434,1.1710464062879562,0.012463975603608185,1.1672570113518366,1.1748358012240758,0.22,200,156,2.38,4.552537753824783,0,15,200,8,9,4,0.00569142401415057,0.00569142401415057,3.2392307308849785e-05,0.027120229703301746,0.027120229703301746,0.0007355068591598503,0.0342055859754562,0.0342055859754562,0.0011700221119243259,False,True,True,True,200,200,200
auto_study,a,0.9384210526315789,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.9384210526315789,0.5,1.0,4,500,0.05,4,200,,2025-04-03_17-38-38,1.1883544921875,1.2130995623128817,,1.2260012493513246,1.1774013783383592,1.2487977462874043,,,1.1140189878522333,1.337983510850416,0.25082085845477126,0.031204997673434723,0.16441553061603154,0.2811803386067546,426.5783519744873,0.007491350173950195,0.31873393058776855,16.198144674301147,0.1797792911529541,1.5776185989379883,0.0001704692840576172,5.362212896347046,402.06068563461304,0.1797792911529541,1.5776185989379883,0.0001704692840576172,5.362212896347046,402.06068563461304,1.2545830514695353,0.025537901614931816,1.245810475331414,1.2633556276076565,0.175,200,165,1.61,3.5899721447387303,0,14,200,0,6,4,,,,0.037646757163824596,0.037646757163824596,0.0014172783249519784,0.0662285592820353,0.0662285592820353,0.004386222064574064,False,True,,True,200,200,200
auto_study,a,0.99,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.99,0.5,1.0,4,500,0.05,4,200,,2025-04-03_17-45-45,1.1875,1.2413008590730215,1.3122822434306727,1.3100222908542491,1.236993513323047,1.245608204822996,1.1706598776119914,1.453904609249354,1.1690796272983415,1.4509649544101568,0.27468697441158396,0.035848467256536405,0.08764031431294317,0.2852800672985243,667.1368482112885,0.007599353790283203,0.3480799198150635,13.993088722229004,0.17644262313842773,1.5121715068817139,8.322475910186768,5.548567295074463,636.2338263988495,0.17644262313842773,1.5121715068817139,8.322475910186768,5.548567295074463,636.2338263988495,1.310880947213709,0.010283502219178679,1.307958408219535,1.3138034862078831,0.25,200,150,2.615,4.590944891849607,0,14,200,11,7,4,0.12478224343067268,0.12478224343067268,0.015570608275591655,0.12252229085424915,0.12252229085424915,0.015011711756173225,0.12338094721370907,0.12338094721370907,0.015222858135352063,False,False,True,True,200,200,200
cross_study,c,0.01,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.01,1.0,4,500,0.05,4,200,,2025-04-03_17-56-52,0.010099947452545166,0.0478223657604487,,,-0.03877345602599607,0.13441818754689347,,,,,0.1593879711196576,0.009312846896380296,0.15267878602823798,0.1741095477790034,251.08650708198547,0.00801849365234375,0.21100759506225586,15.070312023162842,0.17664575576782227,1.5116760730743408,1.7739710807800293,1.7798347473144531,229.7544722557068,0.17664575576782227,1.5116760730743408,1.7739710807800293,1.7798347473144531,229.7544722557068,0.03730409727785633,0.009302118216526163,0.028701072794950308,0.04590712176076235,0.035,200,193,0.11,0.598247440445841,0,4,200,0,0,4,,,,,,,0.027204149825311164,0.027204149825311164,0.0007400657677179774,False,True,,,200,200,200
cross_study,c,0.06157894736842105,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.06157894736842105,1.0,4,500,0.05,4,200,,2025-04-03_18-01-03,0.0653708428144455,0.09939472024724746,,,0.012628697652278434,0.1861607428422165,,,,,0.18348507280775325,0.016250492260035443,0.15360559257252882,0.2020883945592327,304.5056574344635,0.0029158592224121094,0.15229558944702148,2.4437711238861084,0.18426847457885742,1.5313160419464111,2.4636895656585693,1.7901175022125244,295.13942289352417,0.18426847457885742,1.5313160419464111,2.4636895656585693,1.7901175022125244,295.13942289352417,0.09547886027902394,0.014796600611194081,0.08787115024335679,0.1030865703146911,0.085,200,183,0.405,1.4969886439115028,0,9,200,0,0,4,,,,,,,0.030108017464578446,0.030108017464578446,0.0009064927156473607,False,True,,,200,200,200
cross_study,c,0.1131578947368421,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.1131578947368421,1.0,4,500,0.05,4,200,,2025-04-03_18-06-08,0.1259625405073166,0.1568532939696756,,0.16445778767669303,0.06942133155012455,0.24428525638922666,,,0.07695954470464035,0.2519560306487457,0.18993538207035615,0.015930734796672376,0.155972764022893,0.20582096102503428,346.92159843444824,0.0028829574584960938,0.16465020179748535,12.917598962783813,0.18063044548034668,1.508329153060913,0.0003352165222167969,2.7927560806274414,328.55567026138306,0.18063044548034668,1.508329153060913,0.0003352165222167969,2.7927560806274414,328.55567026138306,0.1541520814663996,0.023734498471480493,0.14512396108065065,0.16318020185214857,0.145,200,171,1.02,2.6551082840441746,0,11,200,0,1,4,,,,0.03849524716937644,0.03849524716937644,0.0014818840546313849,0.02818954095908302,0.02818954095908302,0.0007946502194838193,False,True,,True,200,200,200
cross_study,c,0.16473684210526315,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.16473684210526315,1.0,4,500,0.05,4,200,,2025-04-03_18-11-55,0.19187502562999725,0.2203344424146263,0.22816512803801067,0.22816512803801067,0.13173983731738734,0.30892904751186523,0.1260775570363737,0.33025269903964766,0.1260775570363737,0.33025269903964766,0.20178552665257415,0.008760076025795932,0.17557808219769594,0.20829795065579987,450.37409806251526,0.0070323944091796875,0.1829993724822998,12.011834383010864,0.17659282684326172,1.5223102569580078,5.098396301269531,5.016347646713257,425.52529406547546,0.17659282684326172,1.5223102569580078,5.098396301269531,5.016347646713257,425.52529406547546,0.23179672902885068,0.004156820577096119,0.2303902632938712,0.23320319476383017,0.18,200,164,1.645,3.5733702578938,0,12,200,6,6,4,0.03629010240801342,0.03629010240801342,0.0013169715327841015,0.03629010240801342,0.03629010240801342,0.0013169715327841015,0.039921703398853425,0.039921703398853425,0.0015937424022660252,False,True,True,True,200,200,200
cross_study,c,0.2163157894736842,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.2163157894736842,1.0,4,500,0.05,4,200,,2025-04-03_18-19-25,0.2631082534790039,0.2898250838053684,0.30139968407134277,0.30139968407134277,0.19961406314533203,0.3800361044654048,0.19786197632129704,0.4049373918213885,0.19786197632129704,0.4049373918213885,0.20710728620102442,0.005609222868818998,0.18507149855247385,0.210876411818979,377.25707960128784,0.002854585647583008,0.19774389266967773,12.338001251220703,0.17885494232177734,1.5306408405303955,5.109591722488403,5.116441249847412,352.0071828365326,0.17885494232177734,1.5306408405303955,5.109591722488403,5.116441249847412,352.0071828365326,0.3048280896632267,0.00411666432731615,0.30334387389955997,0.30631230542689347,0.16,200,168,1.485,3.4727186756200106,0,13,200,6,6,4,0.03829143059233886,0.03829143059233886,0.0014662336568079042,0.03829143059233886,0.03829143059233886,0.0014662336568079042,0.041719836184222814,0.041719836184222814,0.0017405447312383872,False,True,True,True,200,200,200
cross_study,c,0.26789473684210524,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.26789473684210524,1.0,4,500,0.05,4,200,,2025-04-03_18-25-42,0.33966222405433655,0.3651733225372307,0.37998692353331587,0.37998692353331587,0.2729703029530936,0.45737634212136785,0.2746493262022528,0.48532452086437894,0.2746493262022528,0.48532452086437894,0.2099838297593982,0.006696559415365729,0.1877208413229543,0.21425107505131546,383.6523759365082,0.00755763053894043,0.20213103294372559,11.915241956710815,0.17914843559265137,1.5135467052459717,5.043869972229004,5.041486740112305,358.97164726257324,0.17914843559265137,1.5135467052459717,5.043869972229004,5.041486740112305,358.97164726257324,0.3824414575231239,0.004866970069050727,0.38065623848906754,0.3842266765571803,0.155,200,169,1.48,3.5241452864489,0,13,200,6,6,4,0.04032469947897932,0.04032469947897932,0.0016260813880699951,0.04032469947897932,0.04032469947897932,0.0016260813880699951,0.04277923346878737,0.04277923346878737,0.0018300628161770174,False,True,True,True,200,200,200
cross_study,c,0.3194736842105263,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.3194736842105263,1.0,4,500,0.05,4,200,,2025-04-03_18-32-06,0.4215370714664459,0.4461681517159716,0.463895240240175,0.463895240240175,0.3516862642697112,0.540650039162232,0.3564278286755501,0.5713626518047998,0.3564278286755501,0.5713626518047998,0.21323739742051667,0.007219700914743828,0.1935853186248805,0.21807930761762195,322.0037567615509,0.00625920295715332,0.2054288387298584,14.411299228668213,0.18494868278503418,1.512080430984497,5.031407117843628,5.09885573387146,294.77916741371155,0.18494868278503418,1.512080430984497,5.031407117843628,5.09885573387146,294.77916741371155,0.4660817988937677,0.00539603505559819,0.46422819599862897,0.46793540178890647,0.175,200,165,1.59,3.5329732520923502,0,13,200,6,6,4,0.042358168773729055,0.042358168773729055,0.0017942144618637152,0.042358168773729055,0.042358168773729055,0.0017942144618637152,0.044544727427321795,0.044544727427321795,0.0019842327415743946,False,True,True,True,200,200,200
cross_study,c,0.37105263157894736,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.37105263157894736,1.0,4,500,0.05,4,200,,2025-04-03_18-37-28,0.5087326765060425,0.5326307926149871,0.553099096237099,0.553099096237099,0.4356584402089508,0.6296031450210235,0.4431936444230356,0.6630045480511624,0.4431936444230356,0.6630045480511624,0.2176588829481296,0.008323407742409873,0.19457562230171405,0.2237740261409904,150.64969968795776,0.0028929710388183594,0.10993456840515137,10.597346067428589,0.10617876052856445,0.5099315643310547,1.7086148262023926,1.7122220993041992,135.15699315071106,0.10617876052856445,0.5099315643310547,1.7086148262023926,1.7122220993041992,135.15699315071106,0.5549419438454695,0.0075395203062238675,0.5523112808465168,0.5575726068444221,0.17,200,166,1.55,3.5039263690893963,0,13,200,6,6,4,0.04436641973105648,0.04436641973105648,0.0019683791997522782,0.04436641973105648,0.04436641973105648,0.0019683791997522782,0.046209267339426985,0.046209267339426985,0.0021352963880466335,False,True,True,True,200,200,200
cross_study,c,0.4226315789473684,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.4226315789473684,1.0,4,500,0.05,4,200,,2025-04-03_18-39-59,0.6012493371963501,0.6244672336398587,0.6475816203586571,0.6475816203586571,0.5248430629727168,0.7240914043070006,0.5349527412623936,0.7602104994549206,0.5349527412623936,0.7602104994549206,0.22151237569460447,0.009082255300305883,0.20102367157598078,0.22875980177420607,159.2596299648285,0.007426261901855469,0.13574790954589844,1.5708556175231934,0.10723686218261719,0.4935901165008545,1.6684281826019287,1.6581909656524658,152.8537244796753,0.10723686218261719,0.4935901165008545,1.6684281826019287,1.6581909656524658,152.8537244796753,0.6478868208481909,0.008506078989835514,0.6451664448112335,0.6506071968851483,0.2,200,160,1.795,3.669192690497461,0,14,200,6,6,4,0.046332283162306975,0.046332283162306975,0.0021466804630321944,0.046332283162306975,0.046332283162306975,0.0021466804630321944,0.04663748365184084,0.04663748365184084,0.0021750548813757216,False,True,True,True,200,200,200
cross_study,c,0.47421052631578947,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.47421052631578947,1.0,4,500,0.05,4,200,,2025-04-03_18-42-38,0.6990863680839539,0.7216732569926738,0.7473349815137085,0.7473349815137085,0.6192611382293004,0.8240853757560472,0.631720508455731,0.8629494545716859,0.631720508455731,0.8629494545716859,0.22992218955121585,0.0074828606032522615,0.2106460252180058,0.23576902036225378,139.27296471595764,0.007937431335449219,0.14827489852905273,1.574798345565796,0.11331677436828613,0.5037319660186768,1.7914581298828125,1.6729750633239746,132.71243381500244,0.11331677436828613,0.5037319660186768,1.7914581298828125,1.6729750633239746,132.71243381500244,0.7509404244910304,0.007360425738838533,0.7483305310087933,0.7535503179732674,0.165,200,167,1.585,3.6335623016538467,0,14,200,6,6,4,0.04824861342975462,0.04824861342975462,0.0023279286978938976,0.04824861342975462,0.04824861342975462,0.0023279286978938976,0.05185405640707652,0.05185405640707652,0.0026888431658682738,False,True,True,True,200,200,200
cross_study,c,0.5257894736842105,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5257894736842105,1.0,4,500,0.05,4,200,,2025-04-03_18-44-58,0.8022440671920776,0.824312755709534,0.8523599466128269,0.8523599466128269,0.7189820780478202,0.9296434333712478,0.7335206431576001,0.9711992500680536,0.7335206431576001,0.9711992500680536,0.23804097472806918,0.00510673589815102,0.21861877948368424,0.24244908357038475,148.08095121383667,0.006877422332763672,0.13219499588012695,1.5774681568145752,0.12238693237304688,0.4805443286895752,1.6924545764923096,1.6647696495056152,141.62417030334473,0.12238693237304688,0.4805443286895752,1.6924545764923096,1.6647696495056152,141.62417030334473,0.8576554177477608,0.00542512156981142,0.8558465921597948,0.8594642433357268,0.185,200,163,1.76,3.767280186022802,0,13,200,6,6,4,0.05011587942074924,0.05011587942074924,0.0025116013701150775,0.05011587942074924,0.05011587942074924,0.0025116013701150775,0.055411350555683136,0.055411350555683136,0.0030704177704048057,False,True,True,True,200,200,200
cross_study,c,0.5773684210526315,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.5773684210526315,1.0,4,500,0.05,4,200,,2025-04-03_18-47-26,0.9107226133346558,0.9324874565195747,0.962663762329286,0.962663762329286,0.8240993322110348,1.0408755808281145,0.8403824455732904,1.0849450790852815,0.8403824455732904,1.0849450790852815,0.24328063977715245,0.007353184336358688,0.2217593401483563,0.24841731780836163,149.93272042274475,0.006760120391845703,0.1352238655090332,1.6284666061401367,0.11559915542602539,0.4890780448913574,1.6764979362487793,1.6324362754821777,143.47671008110046,0.11559915542602539,0.4890780448913574,1.6764979362487793,1.6324362754821777,143.47671008110046,0.9656670488957164,0.00952097272777501,0.9625375830336844,0.9687965147577484,0.19,200,162,1.745,3.6523930511378424,0,12,200,6,6,4,0.051941148994630204,0.051941148994630204,0.002697882958882374,0.051941148994630204,0.051941148994630204,0.002697882958882374,0.054944435561060656,0.054944435561060656,0.0030188909991235467,False,True,True,True,200,200,200
cross_study,c,0.6289473684210526,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.6289473684210526,1.0,4,500,0.05,4,200,,2025-04-03_18-49-56,1.0245221853256226,1.0463098202278174,1.078258512020974,1.078258512020974,0.9347083132389479,1.157911327216687,0.9523387649053369,1.204178259136611,0.9523387649053369,1.204178259136611,0.25114894943709243,0.00727110879185721,0.22615136228223998,0.25728602537394174,129.65137124061584,0.0070874691009521484,0.1455991268157959,1.6388721466064453,0.12235856056213379,0.4893217086791992,1.6848676204681396,1.658409833908081,123.14338159561157,0.12235856056213379,0.4893217086791992,1.6848676204681396,1.658409833908081,123.14338159561157,1.0851847937329357,0.008577233490432514,1.082092371290164,1.0882772161757075,0.16,200,168,1.5,3.52845575287547,0,13,200,6,6,4,0.053736326695351444,0.053736326695351444,0.0028875928067095403,0.053736326695351444,0.053736326695351444,0.0028875928067095403,0.06066260840731319,0.06066260840731319,0.003679952058779025,False,True,True,True,200,200,200
cross_study,c,0.6805263157894736,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.6805263157894736,1.0,4,500,0.05,4,200,,2025-04-03_18-52-05,1.1436424255371094,1.1658804720491784,1.1991592481403828,1.1991592481403828,1.0508881644598544,1.2808727796385024,1.0694238572262666,1.328894639054499,1.0694238572262666,1.328894639054499,0.2588156917702308,0.005569241853721452,0.24428863388148025,0.26526245653051994,110.99523544311523,0.0041773319244384766,0.14701342582702637,1.7165553569793701,0.10125303268432617,0.48981308937072754,1.695333480834961,1.6640970706939697,104.43794584274292,0.10125303268432617,0.48981308937072754,1.695333480834961,1.6640970706939697,104.43794584274292,1.2069346537567525,0.007440269290806184,1.2039913812515328,1.209877926261972,0.135,200,173,1.245,3.205460185371205,0,12,200,6,6,4,0.0555168226032734,0.0555168226032734,0.003082117591963328,0.0555168226032734,0.0555168226032734,0.003082117591963328,0.06329222821964309,0.06329222821964309,0.004005906153007385,False,True,True,True,200,200,200
cross_study,c,0.7321052631578947,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.7321052631578947,1.0,4,500,0.05,4,200,,2025-04-03_18-53-56,1.2680833339691162,1.2912711741400051,1.3253823978778936,1.3253823978778936,1.1726888846963495,1.4098534635836608,1.1916716647215222,1.459093131034265,1.1916716647215222,1.459093131034265,0.2677172951285064,0.008497322517534501,0.23716457888731135,0.2739459724555653,107.90912008285522,0.007096290588378906,0.14492344856262207,1.7140522003173828,0.12247467041015625,0.4893970489501953,1.6813173294067383,1.9732956886291504,101.0155382156372,0.12247467041015625,0.4893970489501953,1.6813173294067383,1.9732956886291504,101.0155382156372,1.334774603031883,0.012934556089106894,1.329435480690362,1.340113725373404,0.125,200,175,1.18,3.1996249780247683,0,12,200,6,6,4,0.05729906390877737,0.05729906390877737,0.003283182724822153,0.05729906390877737,0.05729906390877737,0.003283182724822153,0.06669126906276679,0.06669126906276679,0.004447725369202355,False,True,True,True,200,200,200
cross_study,c,0.7836842105263158,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.7836842105263158,1.0,4,500,0.05,4,200,,2025-04-03_18-55-44,1.3978455066680908,1.422514283989787,1.4569450037210732,1.4569450037210732,1.300124733029396,1.5449038349501782,1.3191149827244453,1.594775024717701,1.3191149827244453,1.594775024717701,0.2754679385858696,0.007324328098974171,0.24761021627254465,0.2825710688087444,111.30038857460022,0.0076978206634521484,0.13802886009216309,1.7268884181976318,0.1048421859741211,0.4865264892578125,1.6666498184204102,1.6418757438659668,104.78831458091736,0.1048421859741211,0.4865264892578125,1.6666498184204102,1.6418757438659668,104.78831458091736,1.469448240619895,0.011573942296183479,1.4650457484200614,1.4738507328197286,0.145,200,171,1.33,3.2849809740697133,0,13,200,6,6,4,0.05909949705298234,0.05909949705298234,0.0034927505519154684,0.05909949705298234,0.05909949705298234,0.0034927505519154684,0.07160273395180417,0.07160273395180417,0.005126951509372849,False,True,True,True,200,200,200
cross_study,c,0.8352631578947368,0_-2_to_3_0,"(0, -2)","(3, 0)",0,-2,3,0,0.5,0.8352631578947368,1.0,4,500,0.05,4,200,,2025-04-03_18-57-36,1.5329278707504272,1.5595991640705082,1.5938641313957356,1.5938641313957356,1.4331740384183804,1.686024289722636,1.4517849233735058,1.7359433394179653,1.4517849233735058,1.7359433394179653,0.28521925026470557,0.005410330280105561,0.2703070842381434,0.2928377654956966,89.70085835456848,0.0028519630432128906,0.14254999160766602,1.7546262741088867,0.12376284599304199,0.4904136657714844,1.6556148529052734,1.9191725254058838,82.87079858779907,0.12376284599304199,0.4904136657714844,1.6556148529052734,1.9191725254058838,82.87079858779907,1.6087404369796359,0.008578717199016388,1.6049368468565826,1.6125440271026892,0.11,200,178,1.045,3.0237352728041524,0,13,200,6,6,4,0.06093626064530833,0.06093626064530833,0.0037132278614329522,0.06093626064530833,0.06093626064530833,0.0037132278614329522,0.07581256622920862,0.07581256622920862,0.005747545198258144,False,True,True,True,200,200,200
