param_name,param_value,pcmci_mae,pcmci_rmse,pcmci_bias,bagged_mae,bagged_rmse,bagged_bias,bootstrap_mae,bootstrap_rmse,bootstrap_bias
c,0.01,,,,,,,0.02589527483244448,0.026124725666246594,0.02589527483244448
c,0.061578947368421,,,,,,,0.02107952155214838,0.021477481048478297,0.02107952155214838
c,0.1131578947368421,,,,0.0372009922168724,0.03725136234363079,0.0372009922168724,0.02849821358053926,0.02869066735673299,0.02849821358053926
c,0.1647368421052631,0.0362901024080134,0.0362901024080134,0.0362901024080134,0.0362901024080134,0.0362901024080134,0.0362901024080134,0.036694447637964256,0.036892141272960095,0.036694447637964256
c,0.2163157894736842,0.0382914305923388,0.0382914305923388,0.0382914305923388,0.0382914305923388,0.0382914305923388,0.0382914305923388,0.0406837025515964,0.040688209988072974,0.0406837025515964
c,0.2678947368421052,0.0403246994789793,0.0403246994789793,0.0403246994789793,0.0403246994789793,0.0403246994789793,0.0403246994789793,0.04158463943352686,0.04160564551065216,0.04158463943352686
c,0.3194736842105263,0.042358168773729,0.042358168773729,0.042358168773729,0.042358168773729,0.042358168773729,0.042358168773729,0.044883951086952936,0.04490179134929016,0.044883951086952936
c,0.3710526315789473,0.0443664197310564,0.0443664197310564,0.0443664197310564,0.0443664197310564,0.0443664197310564,0.0443664197310564,0.04604617981959664,0.04604645458969535,0.04604617981959664
c,0.4226315789473684,0.0463322831623069,0.0463322831623069,0.0463322831623069,0.0463322831623069,0.0463322831623069,0.0463322831623069,0.0490175015142793,0.049031141117978266,0.0490175015142793
c,0.4742105263157894,0.0482486134297546,0.0482486134297546,0.0482486134297546,0.0482486134297546,0.0482486134297546,0.0482486134297546,0.05109153508145995,0.051124608435858594,0.05109153508145995
c,0.5257894736842105,0.0501158794207492,0.0501158794207492,0.0501158794207492,0.0501158794207492,0.0501158794207492,0.0501158794207492,0.053020839698406416,0.05302527722072753,0.053020839698406416
c,0.5773684210526315,0.05194114899463019,0.0519411489946302,0.05194114899463019,0.05194114899463019,0.0519411489946302,0.05194114899463019,0.057578930812656096,0.05759278707632739,0.057578930812656096
c,0.6289473684210526,0.0537363266953514,0.0537363266953514,0.0537363266953514,0.0537363266953514,0.0537363266953514,0.0537363266953514,0.0597032319503636,0.059720762387429405,0.0597032319503636
c,0.6805263157894736,0.0555168226032734,0.0555168226032734,0.0555168226032734,0.0555168226032734,0.0555168226032734,0.0555168226032734,0.06302254565740177,0.0630597166377957,0.06302254565740177
c,0.7321052631578947,0.0572990639087773,0.057299063908777294,0.0572990639087773,0.0572990639087773,0.057299063908777294,0.0572990639087773,0.06541607268104026,0.06543910380107215,0.06541607268104026
c,0.7836842105263158,0.0590994970529823,0.0590994970529823,0.0590994970529823,0.0590994970529823,0.0590994970529823,0.0590994970529823,0.07133614368333334,0.0713479657283961,0.07133614368333334
c,0.8352631578947368,0.060936260645308306,0.0609362606453083,0.060936260645308306,0.060936260645308306,0.0609362606453083,0.060936260645308306,0.07224703624513724,0.07226010353060941,0.07224703624513724
c,0.8868421052631579,0.0628260132211588,0.0628260132211588,0.0628260132211588,0.0628260132211588,0.0628260132211588,0.0628260132211588,0.07653218160942019,0.07656011155800718,0.07653218160942019
c,0.9384210526315788,0.0351161189463584,0.0351161189463584,0.0351161189463584,0.05884963437616112,0.060034151987614644,0.05884963437616112,0.07810889999794904,0.07818539424592998,0.07810889999794904
c,0.99,0.0393719881206426,0.0393719881206426,0.0393719881206426,0.0668256645894391,0.0668256645894391,0.0668256645894391,0.08275424768751818,0.08277627983711937,0.08275424768751818
