param_name,param_value,pcmci_mae,pcmci_rmse,pcmci_bias,bagged_mae,bagged_rmse,bagged_bias,bootstrap_mae,bootstrap_rmse,bootstrap_bias
a,0.01,0.0043865399724634,0.0043865399724634,-0.0043865399724634,0.00368647463860858,0.0039434073017842455,-0.0033319893173328597,0.01962644678417142,0.019985508775074004,0.01962644678417142
a,0.061578947368421,0.0543516231241639,0.0543516231241639,0.0543516231241639,0.0461396458708457,0.0464216777968702,0.0461396458708457,0.03181878991468482,0.03213099432728917,0.03181878991468482
a,0.1131578947368421,0.0564160059244377,0.056416005924437705,0.0564160059244377,0.0564160059244377,0.056416005924437705,0.0564160059244377,0.053153952065875,0.0532617928724129,0.053153952065875
a,0.1647368421052631,0.0564766954142671,0.0564766954142671,0.0564766954142671,0.0564766954142671,0.0564766954142671,0.0564766954142671,0.05927310410844502,0.05927650710079365,0.05927310410844502
a,0.2163157894736842,0.0564095777619934,0.056409577761993394,0.0564095777619934,0.0564095777619934,0.056409577761993394,0.0564095777619934,0.05868694496529592,0.058687653052320696,0.05868694496529592
a,0.2678947368421052,0.05613567968222451,0.0561356796822245,0.05613567968222451,0.05613567968222451,0.0561356796822245,0.05613567968222451,0.05833526333096565,0.05833866649171087,0.05833526333096565
a,0.3194736842105263,0.0555573436012155,0.0555573436012155,0.0555573436012155,0.0555573436012155,0.0555573436012155,0.0555573436012155,0.05699685494206114,0.05699831882722422,0.05699685494206114
a,0.3710526315789473,0.0545521527889814,0.0545521527889814,0.0545521527889814,0.0545521527889814,0.0545521527889814,0.0545521527889814,0.0552887898226215,0.05529629336631372,0.0552887898226215
a,0.4226315789473684,0.0529735533609849,0.0529735533609849,0.0529735533609849,0.052987153142507314,0.05298716012359742,0.052987153142507314,0.05487561508323726,0.05488178259640229,0.05487561508323726
a,0.4742105263157894,0.05066182910524151,0.0506618291052415,0.05066182910524151,0.0506618291052415,0.0506618291052415,0.0506618291052415,0.053464328039177736,0.053478000978469456,0.053464328039177736
