param_value,pcmci_mae,pcmci_rmse,pcmci_bias,bagged_mae,bagged_rmse,bagged_bias,bootstrap_mae,bootstrap_rmse,bootstrap_bias,bootstrap_ci_coverage
0.01,0.002981901168823242,0.002981901168823242,0.002981901168823242,0.007849365472793579,0.007849365472793579,0.007849365472793579,0.022709637880325317,0.022709637880325317,0.022709637880325317,1.0
0.99,0.7228819727897644,0.7228819727897644,-0.7228819727897644,0.6623892784118652,0.6623892784118652,-0.6623892784118652,0.5019364356994629,0.5019364356994629,-0.5019364356994629,0.0
